mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-01-02 03:02:25.119706624,60.0539,-139.3325,3583.0,94.0,-1858.0,96.9,3064.0,92.7,11,S,1B,3413
2018-02-10 08:46:02.059140096,60.0539,-139.3325,3710.0,61.0,-2123.0,91.2,3043.0,38.7,14,S,2B,3413
2019-08-14 02:55:10.275952384,60.0539,-139.3325,2511.0,48.0,-1397.0,54.3,2087.0,44.6,12,S,1A,3413
2020-05-28 02:55:12.032096000,60.0539,-139.3325,3842.0,67.0,-2239.0,68.7,3122.0,66.4,12,S,1A,3413
2019-09-21 08:58:25.559140096,60.0539,-139.3325,2523.0,37.0,-1570.0,42.1,1975.0,32.6,25,S,2B,3413
2019-08-08 02:55:09.811659008,60.0539,-139.3325,2699.0,28.0,-1624.0,28.8,2156.0,27.1,24,S,1A,3413
2019-02-15 08:50:18.559140096,60.0539,-139.3325,3720.0,49.0,-2180.0,75.7,3014.0,25.1,25,S,2A,3413
2017-10-11 15:31:29.452969216,60.0539,-139.3325,2320.0,78.0,-1394.0,83.1,1854.0,74.5,12,S,1B,3413
2019-07-26 03:02:36.682202880,60.0539,-139.3325,2792.0,31.0,-1682.0,34.6,2228.0,28.2,24,S,1B,3413
2018-03-17 08:44:07.559140096,60.0539,-139.3325,3764.0,37.0,-2263.0,50.0,3008.0,28.1,24,S,2B,3413
2018-10-23 03:02:33.712783104,60.0539,-139.3325,2568.0,44.0,-1656.0,44.5,1963.0,43.5,23,S,1B,3413
2019-07-08 08:58:31.059140096,60.0539,-139.3325,3418.0,96.0,-2012.0,97.0,2763.0,95.4,5,S,2A,3413
2020-09-01 15:31:47.684745984,60.0539,-139.3325,2522.0,18.0,-1578.0,19.9,1967.0,16.7,36,S,1B,3413
2020-10-06 03:02:46.215255040,60.0539,-139.3325,2844.0,72.0,-1749.0,73.4,2243.0,71.8,12,S,1B,3413
2018-11-29 15:31:35.571314944,60.0539,-139.3325,2921.0,43.0,-1696.0,45.9,2378.0,41.4,23,S,1B,3413
2018-09-11 08:50:28.059140096,60.0539,-139.3325,2296.0,88.0,-1323.0,89.2,1877.0,87.2,5,S,2A,3413
2017-08-29 03:02:25.433325056,60.0539,-139.3325,2853.0,38.0,-1757.0,37.4,2248.0,38.1,24,S,1B,3413
2019-07-13 08:58:30.559140096,60.0539,-139.3325,3053.0,44.0,-2002.0,44.8,2305.0,42.5,24,S,2B,3413
2019-08-09 20:58:30.559140096,60.0539,-139.3325,2655.0,41.0,-1646.0,44.8,2083.0,39.2,19,S,2B,3413
2021-06-16 15:31:49.258380032,60.0539,-139.3325,4333.0,64.0,-2490.0,68.3,3546.0,61.3,12,S,1B,3413
2019-10-18 21:04:07.559140096,60.0539,-139.3325,6.0,4.0,6.0,4.0,1.0,2.3,409,S,2A,3413
2018-07-25 20:56:31.059140096,60.0539,-139.3325,3268.0,53.0,-1885.0,59.0,2669.0,49.7,9,S,2A,3413
2019-06-23 08:58:30.059140096,60.0539,-139.3325,3781.0,96.0,-2212.0,96.1,3067.0,96.3,4,S,2B,3413
2021-08-27 15:31:53.283303936,60.0539,-139.3325,2421.0,49.0,-1495.0,54.0,1905.0,45.9,12,S,1B,3413
2018-05-15 02:54:58.634269952,60.0539,-139.3325,4250.0,79.0,-2547.0,83.0,3402.0,76.9,12,S,1A,3413
2020-06-19 08:48:31.559140096,60.0539,-139.3325,4016.0,50.0,-2378.0,56.5,3237.0,46.1,15,S,2B,3413
2020-03-29 02:55:09.360083968,60.0539,-139.3325,3675.0,88.0,-1994.0,87.5,3087.0,88.6,12,S,1A,3413
2019-07-25 20:58:30.059140096,60.0539,-139.3325,2906.0,22.0,-2043.0,25.3,2066.0,19.2,69,S,2B,3413
2018-09-06 15:31:35.271245056,60.0539,-139.3325,2346.0,26.0,-1437.0,28.5,1855.0,24.3,24,S,1B,3413
2020-05-16 15:31:41.551494912,60.0539,-139.3325,4066.0,67.0,-2362.0,70.4,3310.0,64.9,12,S,1B,3413
2021-04-05 08:48:24.059140096,60.0539,-139.3325,3786.0,78.0,-2162.0,93.4,3108.0,69.6,5,S,2A,3413
2018-10-29 03:02:33.753729024,60.0539,-139.3325,2308.0,77.0,-1398.0,81.6,1836.0,74.9,11,S,1B,3413
