mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2020-05-28 08:58:32.559141120,60.1966,-141.3675,1910.0,68.0,-1702.0,69.8,-866.0,59.1,25,S,2B,3413
2019-09-03 08:48:38.059141120,60.1966,-141.3675,1311.0,24.0,-1181.0,25.8,-570.0,13.3,94,S,2B,3413
2018-08-04 20:53:44.059141376,60.1966,-141.3675,1559.0,27.0,-1352.0,28.9,-777.0,21.0,60,S,2B,3413
2020-11-21 15:57:11.675641088,60.1966,-141.3675,1665.0,92.0,-1548.0,93.0,-612.0,88.5,11,S,1A,3413
2020-06-21 20:48:37.559141376,60.1966,-141.3675,1815.0,53.0,-1627.0,53.3,-805.0,51.6,49,S,2A,3413
2019-10-05 15:48:46.074395904,60.1966,-141.3675,1325.0,93.0,-1250.0,89.9,-438.0,114.3,11,S,1A,3413
2018-12-26 15:56:57.774050048,60.1966,-141.3675,1549.0,94.0,-1336.0,94.5,-783.0,93.8,11,S,1A,3413
2019-10-22 15:57:05.709750016,60.1966,-141.3675,1298.0,85.0,-1152.0,86.5,-597.0,81.5,12,S,1A,3413
2021-02-16 20:48:31.559141120,60.1966,-141.3675,1804.0,42.0,-1579.0,46.8,-872.0,23.6,39,S,2B,3413
2017-10-28 03:02:26.811296000,60.1966,-141.3675,1271.0,47.0,-1087.0,47.6,-658.0,45.5,23,S,1B,3413
2020-08-17 15:57:10.250032128,60.1966,-141.3675,1537.0,59.0,-1397.0,61.0,-642.0,51.3,12,S,1A,3413
2020-10-04 15:57:12.112700928,60.1966,-141.3675,1538.0,72.0,-1363.0,71.7,-713.0,71.6,12,S,1A,3413
2018-10-29 03:02:33.753729024,60.1966,-141.3675,1371.0,80.0,-1194.0,81.6,-673.0,74.9,11,S,1B,3413
2018-04-30 15:56:51.218836992,60.1966,-141.3675,1683.0,91.0,-1468.0,90.2,-823.0,91.9,12,S,1A,3413
2018-08-17 15:48:37.913097216,60.1966,-141.3675,1491.0,31.0,-1336.0,29.8,-661.0,37.1,24,S,1A,3413
2019-02-22 20:49:29.559141120,60.1966,-141.3675,1457.0,25.0,-1318.0,25.9,-621.0,17.8,70,S,2B,3413
2019-08-27 08:58:32.059141120,60.1966,-141.3675,1381.0,154.0,-1237.0,157.8,-615.0,136.4,5,S,2A,3413
2020-04-25 20:58:31.059141120,60.1966,-141.3675,1763.0,49.0,-1569.0,52.2,-805.0,33.7,30,S,2A,3413
2018-10-21 15:56:59.446062080,60.1966,-141.3675,1267.0,49.0,-1177.0,48.5,-468.0,52.2,24,S,1A,3413
2019-04-26 15:48:37.533498624,60.1966,-141.3675,1664.0,56.0,-1534.0,52.5,-645.0,75.0,24,S,1A,3413
2017-09-14 15:56:52.146407936,60.1966,-141.3675,1139.0,63.0,-1091.0,64.0,-327.0,56.8,12,S,1A,3413
