mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-11-27 20:58:26.559140096,60.0471,-140.5345,538.0,5.0,-423.0,5.6,333.0,4.6,319,S,2B,3413
2019-07-13 08:58:30.059140096,60.0471,-140.5345,618.0,34.0,-484.0,36.0,384.0,29.5,35,S,2A,3413
2018-09-04 15:48:38.346155008,60.0471,-140.5345,304.0,20.0,-237.0,15.3,191.0,25.5,60,S,1A,3413
2019-09-05 20:48:31.059140096,60.0471,-140.5345,305.0,26.0,-251.0,30.3,174.0,13.8,89,S,2A,3413
2016-06-17 03:03:20.112163072,60.0471,-140.5345,821.0,40.0,-704.0,34.8,422.0,51.2,24,S,1A,3413
2019-05-19 09:02:09.059140096,60.0471,-140.5345,955.0,25.0,-758.0,27.9,581.0,19.7,84,S,2A,3413
2018-10-10 15:48:39.747330048,60.0471,-140.5345,503.0,88.0,-415.0,76.8,284.0,108.1,12,S,1A,3413
2017-09-15 15:48:32.510266880,60.0471,-140.5345,322.0,44.0,-248.0,36.5,206.0,53.9,24,S,1A,3413
2018-11-25 08:55:35.559140096,60.0471,-140.5345,597.0,4.0,-465.0,4.4,375.0,3.5,425,S,2B,3413
2019-04-26 20:58:28.559140096,60.0471,-140.5345,811.0,20.0,-639.0,23.4,499.0,12.0,150,S,2B,3413
2018-12-30 09:03:50.559140096,60.0471,-140.5345,360.0,15.0,-287.0,17.6,217.0,9.6,115,S,2B,3413
2018-05-16 08:44:56.059140096,60.0471,-140.5345,554.0,8.0,-434.0,9.7,345.0,5.6,224,S,2B,3413
2020-09-25 08:58:23.059140096,60.0471,-140.5345,1370.0,9.0,-1085.0,10.4,837.0,6.8,265,S,2B,3413
2020-10-12 08:48:25.559140096,60.0471,-140.5345,1489.0,3.0,-1182.0,3.2,906.0,3.2,354,S,2A,3413
2018-11-22 08:45:21.559140096,60.0471,-140.5345,326.0,13.0,-259.0,14.1,198.0,9.4,145,S,2B,3413
2018-12-22 21:00:33.059140096,60.0471,-140.5345,397.0,8.0,-311.0,7.9,246.0,7.4,190,S,2A,3413
2018-06-03 08:55:13.059140096,60.0471,-140.5345,456.0,3.0,-350.0,2.9,292.0,2.9,505,S,2A,3413
2019-05-16 21:02:07.059140096,60.0471,-140.5345,935.0,26.0,-748.0,27.8,562.0,21.0,79,S,2A,3413
2017-08-12 02:54:57.425954048,60.0471,-140.5345,491.0,59.0,-444.0,60.4,209.0,53.7,12,S,1A,3413
2018-08-23 15:48:37.989307648,60.0471,-140.5345,365.0,19.0,-281.0,14.7,233.0,23.5,60,S,1A,3413
2020-03-13 20:48:33.059140096,60.0471,-140.5345,940.0,4.0,-744.0,4.2,574.0,3.3,439,S,2B,3413
2018-08-16 20:43:31.059140096,60.0471,-140.5345,398.0,24.0,-325.0,27.0,231.0,15.0,49,S,2B,3413
2017-09-15 15:48:32.388444928,60.0471,-140.5345,486.0,28.0,-385.0,24.0,296.0,33.1,48,S,1A,3413
2018-11-27 21:01:15.059140096,60.0471,-140.5345,403.0,8.0,-315.0,8.3,251.0,6.5,260,S,2A,3413
2018-09-30 20:45:09.059140096,60.0471,-140.5345,472.0,6.0,-372.0,6.5,291.0,4.3,290,S,2A,3413
2019-09-21 09:05:22.059140096,60.0471,-140.5345,585.0,5.0,-458.0,5.5,363.0,4.0,344,S,2B,3413
2020-04-22 20:48:29.559140096,60.0471,-140.5345,1075.0,3.0,-855.0,3.0,651.0,2.8,360,S,2B,3413
2018-09-30 20:43:46.059140096,60.0471,-140.5345,300.0,29.0,-231.0,32.6,191.0,23.9,60,S,2B,3413
2019-03-21 15:48:36.822503680,60.0471,-140.5345,631.0,36.0,-528.0,31.5,345.0,45.4,48,S,1A,3413
2019-05-09 09:02:08.559140096,60.0471,-140.5345,894.0,31.0,-718.0,34.0,532.0,24.3,64,S,2A,3413
2018-04-07 15:48:30.824986880,60.0471,-140.5345,546.0,34.0,-445.0,30.0,316.0,39.8,48,S,1A,3413
2019-01-11 20:57:23.059139840,60.0471,-140.5345,535.0,3.0,-418.0,3.0,334.0,2.9,330,S,2A,3413
2016-05-24 03:03:18.801625088,60.0471,-140.5345,776.0,48.0,-678.0,42.0,377.0,62.9,24,S,1A,3413
2020-03-04 03:02:37.057459968,60.0471,-140.5345,612.0,29.0,-501.0,26.9,351.0,31.9,59,S,1B,3413
2020-10-14 20:48:27.059140096,60.0471,-140.5345,1491.0,4.0,-1183.0,4.1,908.0,3.5,339,S,2A,3413
2020-09-29 15:48:52.375847936,60.0471,-140.5345,1445.0,89.0,-1130.0,75.4,901.0,107.2,12,S,1A,3413
2019-02-05 08:46:36.559140096,60.0471,-140.5345,536.0,3.0,-420.0,2.9,333.0,2.1,395,S,2B,3413
2021-05-28 03:02:45.527782912,60.0471,-140.5345,2427.0,28.0,-2017.0,25.7,1350.0,33.1,48,S,1B,3413
2019-09-30 20:48:28.559140096,60.0471,-140.5345,654.0,4.0,-507.0,5.3,413.0,2.8,480,S,2A,3413
2018-09-26 08:55:19.059140096,60.0471,-140.5345,475.0,5.0,-373.0,6.1,293.0,4.1,285,S,2B,3413
2021-01-10 08:48:27.559140096,60.0471,-140.5345,1371.0,19.0,-1067.0,23.3,861.0,11.0,104,S,2B,3413
