time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-15T20:41:16.795Z,38.2366,-117.8261,3.6,2.8,ml,8,54.7,0.325,0.1714,nn,nn00725687,2020-08-02T00:30:58.040Z,"50km WNW of Tonopah, Nevada",earthquake,,9.9,0.02,2,reviewed,nn,nn
2020-05-15T20:34:05.207Z,38.134,-118.0061,17.1,2.5,ml,9,54.71,0.321,0.2171,nn,nn00725680,2020-08-02T00:30:58.040Z,"66km W of Tonopah, Nevada",earthquake,,2.4,0.43,3,reviewed,nn,nn
2020-05-15T20:29:38.185Z,38.173,-117.9246,0,2.5,ml,11,48.65,0.317,0.2169,nn,nn00725679,2020-08-02T00:30:59.040Z,"63km WNW of Tonopah, Nevada",earthquake,,0,0.56,4,reviewed,nn,nn
2020-05-15T20:23:40.578Z,38.1431,-117.9646,7,2.5,ml,16,133.11,0.326,0.1125,nn,nn00725676,2020-05-16T22:57:15.720Z,"64km W of Tonopah, Nevada",earthquake,,5.5,0.37,5,reviewed,nn,nn
2020-05-15T20:11:42.295Z,38.1739,-118.0408,9.72,2.7,ml,,62,0.273,0.84,us,us70009h7w,2020-08-02T00:30:59.040Z,"24 km SSE of Mina, Nevada",earthquake,1.5,9.8,0.048,56,reviewed,us,us
2020-05-15T20:03:46.745Z,38.1703,-117.8377,0,3.9,ml,16,48.34,0.362,0.127,nn,nn00725650,2020-08-02T00:31:00.040Z,"56km WNW of Tonopah, Nevada",earthquake,,0,0.23,7,reviewed,nn,nn
2020-05-15T20:02:11.361Z,43.7115,-105.3383,0,3.4,ml,,54,1.026,0.56,us,us70009h7p,2020-08-02T00:31:00.040Z,"13 km ESE of Wright, Wyoming",mining explosion,6.3,1.6,0.043,70,reviewed,us,us
2020-05-15T19:59:36.381Z,38.1562,-117.8431,8.1,3.4,ml,21,47.66,0.37,0.1342,nn,nn00725643,2020-08-02T00:31:00.040Z,"55km WNW of Tonopah, Nevada",earthquake,,1.9,0.36,4,reviewed,nn,nn
2020-05-15T19:50:39.147Z,38.1395,-117.8543,0.2,2.6,ml,11,93.11,0.377,0.2212,nn,nn00725638,2020-08-02T00:31:01.040Z,"58km W of Tonopah, Nevada",earthquake,,3.6,0.45,4,reviewed,nn,nn
2020-05-15T19:48:15.186Z,38.1324,-117.9882,0,2.5,ml,11,46.65,0.328,0.1692,nn,nn00725635,2020-08-02T00:31:01.040Z,"68km SE of Hawthorne, Nevada",earthquake,,0,0.51,4,reviewed,nn,nn
2020-05-15T19:46:01.127Z,38.2055,-117.9701,11.8,2.7,ml,13,78.78,0.27,0.1105,nn,nn00725634,2020-08-02T00:31:01.040Z,"67km SE of Hawthorne, Nevada",earthquake,,5.1,0.27,2,reviewed,nn,nn
2020-05-15T19:43:26.625Z,38.17,-117.8134,10.3,3,ml,13,95.19,0.376,0.1568,nn,nn00725627,2020-08-02T00:31:01.040Z,"52km WNW of Tonopah, Nevada",earthquake,,9.6,0,1,reviewed,nn,nn
2020-05-15T19:42:08.639Z,38.1958,-117.7933,17.8,2.6,ml,9,88.43,0.37,0.1938,nn,nn00725625,2020-08-02T00:31:02.040Z,"48km WNW of Tonopah, Nevada",earthquake,,2,0.21,3,reviewed,nn,nn
2020-05-15T19:24:06.203Z,38.1656,-117.9247,0,2.5,ml,11,82.64,0.323,0.1909,nn,nn00725619,2020-08-02T00:31:03.040Z,"65km W of Tonopah, Nevada",earthquake,,0,0.33,4,reviewed,nn,nn
2020-05-15T19:16:38.215Z,38.1903,-117.8824,21.7,2.8,ml,9,51.41,0.324,0.1803,nn,nn00725617,2020-08-02T00:31:03.040Z,"50km WNW of Tonopah, Nevada",earthquake,,1.8,0.1,3,reviewed,nn,nn
2020-05-15T19:14:54.724Z,38.1384,-117.9748,6.2,3.2,ml,10,60.06,0.327,0.164,nn,nn00725616,2020-08-02T00:31:03.040Z,"67km W of Tonopah, Nevada",earthquake,,6.8,0.54,3,reviewed,nn,nn
2020-05-15T19:13:23.858Z,38.2067,-117.897,13.1,3,ml,14,50.38,0.304,0.1036,nn,nn00725611,2020-08-02T00:31:04.040Z,"56km WNW of Tonopah, Nevada",earthquake,,4.1,0.1,2,reviewed,nn,nn
2020-05-15T19:05:09.197Z,38.2146,-117.7234,6,3.5,ml,12,49.83,0.403,0.1461,nn,nn00725605,2020-08-02T00:31:04.040Z,"49km WNW of Tonopah, Nevada",earthquake,,3.8,0.53,7,reviewed,nn,nn
2020-05-15T19:02:49.212Z,38.1708,-117.9047,17.5,2.6,ml,9,48.54,0.328,0.1986,nn,nn00725602,2020-08-02T00:31:04.040Z,"60km W of Tonopah, Nevada",earthquake,,2.1,0.45,4,reviewed,nn,nn
2020-05-15T18:56:20.764Z,38.1251,-118.1187,10,3.1,ml,,103,0.308,0.83,us,us70009h3w,2020-08-02T00:31:04.040Z,"29 km S of Mina, Nevada",earthquake,1.3,2,0.029,154,reviewed,us,us
2020-05-15T18:56:14.240Z,38.2523,-117.8947,8.6,3.3,ml,17,84.76,0.328,0.05,nn,nn00725597,2020-08-02T00:31:05.040Z,"54km WNW of Tonopah, Nevada",earthquake,,8.2,,,automatic,nn,nn
2020-05-15T18:52:41.348Z,38.1717,-117.8588,4.3,3.8,ml,15,68.45,0.35,0.2821,nn,nn00725596,2020-08-02T00:31:05.040Z,"55km WNW of Tonopah, Nevada",earthquake,,8.2,0.2,8,reviewed,nn,nn
2020-05-15T18:51:52.451Z,38.1903,-118.0044,17.2,2.9,ml,13,49.29,0.27,0.1233,nn,nn00725593,2020-08-02T00:31:05.040Z,"65km W of Tonopah, Nevada",earthquake,,3.7,0.11,2,reviewed,nn,nn
2020-05-15T18:48:49.166Z,38.2055,-117.9649,12.7,2.5,ml,13,56.4,0.272,0.0699,nn,nn00725591,2020-08-02T00:31:06.040Z,"62km W of Tonopah, Nevada",earthquake,,6.5,0.12,2,reviewed,nn,nn
2020-05-15T18:41:57.257Z,38.2059,-117.9758,12.6,3,ml,13,84.17,0.267,0.1028,nn,nn00725588,2020-08-02T00:31:06.040Z,"65km W of Tonopah, Nevada",earthquake,,4.3,0.37,2,reviewed,nn,nn
2020-05-15T18:38:13.429Z,38.1956,-117.7406,17.2,3.1,ml,15,49.92,0.403,0.1658,nn,nn00725582,2020-08-02T00:31:07.040Z,"47km WNW of Tonopah, Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2020-05-15T18:10:32.484Z,38.1858,-117.8436,6.4,4.2,ml,14,49.17,0.348,0.1958,nn,nn00725563,2020-08-02T00:31:08.040Z,"56km WNW of Tonopah, Nevada",earthquake,,4.3,0.23,7,reviewed,nn,nn
2020-05-15T18:02:05.393Z,38.1485,-117.9284,18.4,3.1,ml,9,51,0.336,0.215,nn,nn00725555,2020-08-02T00:31:09.040Z,"60km W of Tonopah, Nevada",earthquake,,1.6,0.33,3,reviewed,nn,nn
2020-05-15T17:52:38.739Z,38.1527,-117.9572,7,3.1,ml,17,51.95,0.321,0.2582,nn,nn00725552,2020-08-02T00:31:09.040Z,"63km W of Tonopah, Nevada",earthquake,,5,0.3,6,reviewed,nn,nn
2020-05-15T17:50:16.941Z,38.173,-117.8295,5.8,4.7,ml,15,48.44,0.365,0.1766,nn,nn00725546,2020-08-02T00:31:10.040Z,"52km WNW of Tonopah, Nevada",earthquake,,3.5,0.28,7,reviewed,nn,nn
2020-05-15T17:49:12.690Z,38.1605,-117.937,0.4,3.3,ml,16,156.49,0.763,0.34,nn,nn00725545,2020-08-02T00:31:10.040Z,"64km W of Tonopah, Nevada",earthquake,,12.7,,,automatic,nn,nn
2020-05-15T17:46:45.358Z,38.1902,-117.7693,6.9,2.6,ml,32,89.65,0.388,0.1958,nn,nn00725543,2020-08-02T00:31:10.040Z,"46km WNW of Tonopah, Nevada",earthquake,,2.3,0.25,14,reviewed,nn,nn
2020-05-15T17:45:13.765Z,38.1322,-118.0135,7.5,2.6,ml,13,77.76,0.321,0.1795,nn,nn00725542,2020-08-02T00:31:10.040Z,"66km SE of Hawthorne, Nevada",earthquake,,6.8,0.47,6,reviewed,nn,nn
2020-05-15T17:42:25.594Z,38.1265,-118.0432,9.9,3.2,ml,18,46.16,0.319,0.2328,nn,nn00725538,2020-08-02T00:31:11.040Z,"65km SE of Hawthorne, Nevada",earthquake,,7.5,0.38,10,reviewed,nn,nn
2020-05-15T17:38:16.880Z,38.154,-118.0212,14.5,3.3,ml,16,42.54,0.298,0.1063,nn,nn00725533,2020-08-02T00:31:11.040Z,"66km SE of Hawthorne, Nevada",earthquake,,1.1,0.52,4,reviewed,nn,nn
2020-05-15T17:36:14.156Z,44.3819,-115.1768,18.87,2.5,ml,,82,0.917,0.87,us,us70009h2l,2020-08-02T00:31:11.040Z,"26 km NW of Stanley, Idaho",earthquake,1.9,10,0.059,38,reviewed,us,us
2020-05-15T17:25:20.680Z,38.1382,-118.0144,10.8,3.5,ml,13,46.84,0.315,0.1711,nn,nn00725526,2020-08-24T13:45:11.100Z,"67km SE of Hawthorne, Nevada",earthquake,,4.1,0.44,7,reviewed,nn,nn
2020-05-15T17:18:29.729Z,38.1878,-117.7321,1.6,3.3,ml,15,76.87,0.413,0.1652,nn,nn00725521,2020-08-02T00:31:12.040Z,"46km WNW of Tonopah, Nevada",earthquake,,92.9,0.46,4,reviewed,nn,nn
2020-05-15T17:08:07.430Z,38.1747,-117.8329,8.4,3.7,ml,14,48.15,0.362,0.1369,nn,nn00725516,2020-08-02T00:31:12.040Z,"53km WNW of Tonopah, Nevada",earthquake,,2.2,0.38,8,reviewed,nn,nn
2020-05-15T16:52:53.596Z,38.1736,-117.8368,4.8,3.5,ml,22,48.5,0.36,0.2211,nn,nn00725509,2020-08-02T00:31:13.040Z,"54km WNW of Tonopah, Nevada",earthquake,,1.2,0.48,10,reviewed,nn,nn
2020-05-15T16:44:31.923Z,38.1485,-117.9995,0,2.6,ml,11,102.09,0.31,0.1562,nn,nn00725503,2020-08-02T00:31:14.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0,0.39,4,reviewed,nn,nn
2020-05-15T16:41:41.101Z,38.157,-117.9026,16.2,2.5,ml,16,82.56,0.34,0.1648,nn,nn00725500,2020-08-02T00:31:14.040Z,"31 km SE of Mina, Nevada",earthquake,,2.2,0.31,4,reviewed,nn,nn
2020-05-15T16:35:44.855Z,38.1762,-117.8097,7.2,3.9,ml,11,61.67,0.374,0.149,nn,nn00725492,2020-08-02T00:31:14.040Z,"52km WNW of Tonopah, Nevada",earthquake,,7,0.37,5,reviewed,nn,nn
2020-05-15T16:33:59.769Z,38.1428,-117.9019,2.2,3.1,ml,15,47.18,0.352,0.1314,nn,nn00725489,2020-08-02T00:31:15.040Z,"61km WNW of Tonopah, Nevada",earthquake,,5.8,0.4,5,reviewed,nn,nn
2020-05-15T16:32:07.586Z,38.1833,-117.8346,6.2,2.5,ml,11,89.93,0.355,0.1748,nn,nn00725488,2020-08-02T00:31:15.040Z,"57km WNW of Tonopah, Nevada",earthquake,,7,0.29,4,reviewed,nn,nn
2020-05-15T16:26:12.069Z,38.1955,-117.8834,17,2.8,ml,13,84.36,0.319,0.1427,nn,nn00725486,2020-08-02T00:31:15.040Z,"54km WNW of Tonopah, Nevada",earthquake,,1.7,0.22,2,reviewed,nn,nn
2020-05-15T16:22:22.046Z,38.142,-118.008,0,2.6,ml,15,54.3,0.313,0.1586,nn,nn00725484,2020-08-02T00:31:15.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0,0.5,3,reviewed,nn,nn
2020-05-15T16:16:44.806Z,38.1322,-118.0411,10,2.7,ml,,96,0.313,0.61,us,us6000a841,2020-08-02T00:31:16.040Z,"29 km SSE of Mina, Nevada",earthquake,0.9,2,0.057,40,reviewed,us,us
2020-05-15T16:09:20.600Z,38.1765,-117.887,6.7,2.7,ml,13,48.8,0.332,0.1813,nn,nn00725478,2020-08-02T00:31:16.040Z,"61km WNW of Tonopah, Nevada",earthquake,,6.5,0.3,4,reviewed,nn,nn
2020-05-15T16:07:52.260Z,38.2012,-117.8659,14,3,ml,13,235.88,0.325,0.1685,nn,nn00735763,2020-05-26T22:57:47.732Z,"57km WNW of Tonopah, Nevada",earthquake,,8.2,0.21,2,reviewed,nn,nn
2020-05-15T16:07:51.265Z,38.0334,-117.9749,10,2.9,ml,,140,0.423,0.4,us,us70009gxc,2020-08-02T00:31:17.040Z,"41 km SSE of Mina, Nevada",earthquake,2.6,2,0.042,76,reviewed,us,us
2020-05-15T16:01:38.734Z,38.1631,-117.981,0,2.6,ml,10,78.92,0.303,0.2176,nn,nn00725475,2020-08-02T00:31:17.040Z,"66km WNW of Tonopah, Nevada",earthquake,,0,0.46,4,reviewed,nn,nn
2020-05-15T15:59:17.005Z,38.2116,-117.7504,2.1,2.8,ml,22,49.95,0.387,0.2277,nn,nn00725472,2020-08-02T00:31:17.040Z,"47km WNW of Tonopah, Nevada",earthquake,,3.3,0.22,10,reviewed,nn,nn
2020-05-15T15:57:26.264Z,38.1828,-118.0673,0,2.5,ml,9,97.38,0.26,0.1631,nn,nn00725471,2020-08-02T00:31:18.040Z,"66km SE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2020-05-15T15:56:36.104Z,38.1523,-117.8817,5.1,2.7,ml,32,67.55,0.354,0.1824,nn,nn00725469,2020-08-02T00:31:18.040Z,"56km W of Tonopah, Nevada",earthquake,,2.1,0.29,12,reviewed,nn,nn
2020-05-15T15:52:28.065Z,38.1791,-117.8694,8.5,2.5,ml,20,67.86,0.339,0.2446,nn,nn00725468,2020-08-02T00:31:18.040Z,"58km WNW of Tonopah, Nevada",earthquake,,1.8,0.35,10,reviewed,nn,nn
2020-05-15T15:49:14.270Z,38.2079,-117.7412,6.56,3,ml,,122,0.395,0.46,us,us70009gwi,2020-08-02T00:31:18.040Z,"38 km ESE of Mina, Nevada",earthquake,1.5,5.6,0.049,54,reviewed,us,us
2020-05-15T15:38:34.735Z,38.1813,-117.9224,5.1,3,ml,19,81.15,0.311,0.2165,nn,nn00725464,2020-08-02T00:31:19.040Z,"66km W of Tonopah, Nevada",earthquake,,1.8,0.45,9,reviewed,nn,nn
2020-05-15T15:37:39.320Z,38.1732,-117.8624,7.86,2.6,ml,,84,0.346,0.91,us,us70009gw7,2020-08-02T00:31:19.040Z,"32 km SE of Mina, Nevada",earthquake,2.2,5.7,0.051,50,reviewed,us,us
2020-05-15T15:35:13.670Z,38.1682,-117.852,5.8,2.9,ml,16,113.47,0.356,0.2352,nn,nn00748049,2020-08-02T00:31:19.040Z,"51km WNW of Tonopah, Nevada",earthquake,,2.1,0.29,7,reviewed,nn,nn
2020-05-15T15:33:01.093Z,38.169,-117.8029,7.1,2.7,ml,18,117.58,0.382,0.2055,nn,nn00748048,2020-08-02T00:31:20.040Z,"49km WNW of Tonopah, Nevada",earthquake,,1.8,0.33,8,reviewed,nn,nn
2020-05-15T15:23:24.676Z,38.1667,-117.8006,7.6,4.8,ml,14,46.65,0.385,0.1628,nn,nn00725454,2020-08-02T00:31:20.040Z,"50km WNW of Tonopah, Nevada",earthquake,,4.3,0.32,6,reviewed,nn,nn
2020-05-15T15:21:25.640Z,38.1665,-117.962,0.8,3.1,ml,18,47.6,0.402,0.19,nn,nn00725448,2020-08-02T00:31:20.040Z,"65km W of Tonopah, Nevada",earthquake,,14.7,,,automatic,nn,nn
2020-05-15T15:19:44.660Z,38.1765,-117.8539,2.2,2.7,ml,16,75.8,0.349,0.1293,nn,nn00725446,2020-08-02T00:31:20.040Z,"55km WNW of Tonopah, Nevada",earthquake,,3.1,0.17,2,reviewed,nn,nn
2020-05-15T15:16:05.341Z,38.1461,-117.9492,2.8,3.1,ml,13,86.71,0.329,0.1831,nn,nn00725442,2020-08-02T00:31:21.040Z,"64km W of Tonopah, Nevada",earthquake,,5.7,0.43,6,reviewed,nn,nn
2020-05-15T15:07:25.705Z,38.1562,-117.898,2.9,3.9,ml,17,47.81,0.343,0.2164,nn,nn00725434,2020-08-02T00:31:22.040Z,"60km WNW of Tonopah, Nevada",earthquake,,2.4,0.45,7,reviewed,nn,nn
2020-05-15T15:05:26.957Z,38.1557,-117.9695,13.1,2.8,ml,8,89.9,0.313,0.1809,nn,nn00725433,2020-08-02T00:31:22.040Z,"67km W of Tonopah, Nevada",earthquake,,5.7,0.29,4,reviewed,nn,nn
2020-05-15T14:58:50.525Z,38.1683,-117.954,6.5,3.3,ml,30,48.39,0.308,0.1815,nn,nn00725426,2020-08-02T00:31:22.040Z,"61km W of Tonopah, Nevada",earthquake,,2.6,0.31,12,reviewed,nn,nn
2020-05-15T14:56:56.332Z,38.2587,-117.9346,10,2.7,ml,,80,0.245,0.6,us,us70009gt1,2020-08-02T00:31:23.040Z,"21 km SE of Mina, Nevada",earthquake,1.8,2,0.049,54,reviewed,us,us
2020-05-15T14:47:54.176Z,38.1473,-117.9537,6.1,2.7,ml,17,94.76,0.327,0.3398,nn,nn00725420,2020-08-02T00:31:24.040Z,"60km W of Tonopah, Nevada",earthquake,,6.2,0.28,6,reviewed,nn,nn
2020-05-15T14:36:13.829Z,38.2239,-117.7872,6.5,2.9,ml,20,71.54,0.357,0.1794,nn,nn00725417,2020-08-02T00:31:24.040Z,"53km WNW of Tonopah, Nevada",earthquake,,1.6,0.42,10,reviewed,nn,nn
2020-05-15T14:30:53.804Z,38.188,-117.7224,4.7,3.1,ml,23,75.56,0.419,0.2289,nn,nn00725415,2020-08-02T00:31:24.040Z,"43km WNW of Tonopah, Nevada",earthquake,,2,0.34,11,reviewed,nn,nn
2020-05-15T14:25:46.467Z,38.1726,-117.7408,4.7,2.6,ml,16,92.38,0.417,0.2096,nn,nn00725988,2020-08-02T00:31:24.040Z,"48km WNW of Tonopah, Nevada",earthquake,,1.8,0.32,7,reviewed,nn,nn
2020-05-15T14:22:16.971Z,38.1547,-117.9801,6.3,3,ml,27,79.96,0.31,0.2612,nn,nn00746659,2020-08-02T00:31:25.040Z,"65km W of Tonopah, Nevada",earthquake,,3.3,0.31,8,reviewed,nn,nn
2020-05-15T14:10:49.253Z,38.1536,-117.9366,7.3,2.6,ml,8,141.32,0.328,0.1479,nn,nn00725407,2020-08-02T00:31:26.040Z,"66km W of Tonopah, Nevada",earthquake,,8.1,0.42,3,reviewed,nn,nn
2020-05-15T14:09:28.229Z,38.1881,-117.9758,3.4,3,ml,31,62.32,0.283,0.2642,nn,nn00725402,2020-08-02T00:31:26.040Z,"65km W of Tonopah, Nevada",earthquake,,2.7,0.38,11,reviewed,nn,nn
2020-05-15T14:04:08.254Z,38.2484,-117.8111,7.1,3.2,ml,28,79.3,0.327,0.1838,nn,nn00725400,2020-08-02T00:31:27.040Z,"50km WNW of Tonopah, Nevada",earthquake,,3,0.26,9,reviewed,nn,nn
2020-05-15T14:00:28.650Z,38.1768,-118.0026,5.91,3.4,ml,,92,0.282,0.71,us,us70009gq6,2020-08-02T00:31:27.040Z,"25 km SSE of Mina, Nevada",earthquake,2.6,5.2,0.031,140,reviewed,us,us
2020-05-15T14:00:28.358Z,38.1587,-118.0012,10,3.4,ml,16,105,0.3,0.1759,nn,nn00725399,2020-05-26T21:31:07.509Z,"67km SE of Hawthorne, Nevada",earthquake,,3.5,0.49,4,reviewed,nn,nn
2020-05-15T13:58:03.972Z,38.1472,-117.9298,7.3,2.7,ml,19,81.74,0.336,0.2194,nn,nn00725393,2020-08-02T00:31:27.040Z,"61km WNW of Tonopah, Nevada",earthquake,,1.8,0.32,8,reviewed,nn,nn
2020-05-15T13:55:24.549Z,38.1443,-117.9319,2.4,2.7,ml,17,107.44,0.338,0.1644,nn,nn00744355,2020-08-02T00:31:27.040Z,"62km W of Tonopah, Nevada",earthquake,,5.6,0.35,7,reviewed,nn,nn
2020-05-15T13:51:37.151Z,38.1692,-117.9421,6.7,4.2,ml,21,90.57,0.312,0.198,nn,nn00725387,2020-08-02T00:31:27.040Z,"65km WNW of Tonopah, Nevada",earthquake,,2.8,0.54,9,reviewed,nn,nn
2020-05-15T13:46:59.702Z,38.2122,-117.7652,9.74,2.8,ml,,91,0.377,0.49,us,us70009gq0,2020-08-02T00:31:28.040Z,"35 km ESE of Mina, Nevada",earthquake,2,8.4,0.057,40,reviewed,us,us
2020-05-15T13:46:59.627Z,38.1875,-117.7591,5.6,2.9,ml,15,121.13,0.396,0.1679,nn,nn00744353,2020-06-07T03:16:26.220Z,"48km WNW of Tonopah, Nevada",earthquake,,3.2,0.37,6,reviewed,nn,nn
2020-05-15T13:45:45.973Z,38.1836,-117.7378,7.1,3.4,ml,17,50.13,0.412,0.1908,nn,nn00725380,2020-08-02T00:31:28.040Z,"46km WNW of Tonopah, Nevada",earthquake,,1.8,0.3,10,reviewed,nn,nn
2020-05-15T13:43:22.970Z,38.1421,-117.9289,4.5,2.6,ml,19,96.28,0.341,0.2289,nn,nn00725379,2020-08-02T00:31:28.040Z,"63km W of Tonopah, Nevada",earthquake,,1.8,0.38,9,reviewed,nn,nn
2020-05-15T13:40:16.499Z,38.1926,-117.9475,17.5,2.8,ml,15,99.96,0.291,0.1465,nn,nn00725376,2020-08-02T00:31:29.040Z,"59km WNW of Tonopah, Nevada",earthquake,,2.3,0.24,2,reviewed,nn,nn
2020-05-15T13:39:04.457Z,38.1437,-117.9485,6.1,3.9,ml,22,47.23,0.332,0.1717,nn,nn00725373,2020-08-02T00:31:29.040Z,"63km W of Tonopah, Nevada",earthquake,,2.2,0.42,11,reviewed,nn,nn
2020-05-15T13:35:24.791Z,38.2234,-117.7759,8.6,3.8,ml,22,48.05,0.364,0.2047,nn,nn00725367,2020-08-02T00:31:29.040Z,"52km WNW of Tonopah, Nevada",earthquake,,2,0.38,10,reviewed,nn,nn
2020-05-15T13:32:57.741Z,38.1852,-117.7684,0,2.7,ml,13,224.84,0.392,0.1376,nn,nn00744345,2020-08-02T00:31:29.040Z,"50km WNW of Tonopah, Nevada",earthquake,,0,0.29,5,reviewed,nn,nn
2020-05-15T13:32:03.198Z,38.1715,-117.8617,3.9,3.2,ml,16,47.3,0.349,0.1349,nn,nn00725363,2020-08-02T00:31:30.040Z,"58km WNW of Tonopah, Nevada",earthquake,,4.8,0.29,3,reviewed,nn,nn
2020-05-15T13:28:17.315Z,38.185,-117.9571,8.6,3.3,ml,15,89.48,0.293,0.1844,nn,nn00725360,2020-08-02T00:31:30.040Z,"61km WNW of Tonopah, Nevada",earthquake,,1.7,0.53,8,reviewed,nn,nn
2020-05-15T13:27:45.175Z,38.2031,-117.7962,9.4,2.5,ml,13,152.39,0.364,0.161,nn,nn00744344,2020-08-02T00:31:30.040Z,"50km WNW of Tonopah, Nevada",earthquake,,14.4,0.46,6,reviewed,nn,nn
2020-05-15T13:24:42.318Z,38.168,-117.8574,5,3.3,ml,21,68.57,0.353,0.2052,nn,nn00725359,2020-08-02T00:31:31.040Z,"54km WNW of Tonopah, Nevada",earthquake,,3,0.25,7,reviewed,nn,nn
2020-05-15T13:21:42.609Z,38.1454,-117.9473,8.7,2.8,ml,21,80.43,0.331,0.1768,nn,nn00725357,2020-08-02T00:31:31.040Z,"61km W of Tonopah, Nevada",earthquake,,1.4,0.34,10,reviewed,nn,nn
2020-05-15T13:18:57.715Z,38.1737,-117.9177,8.5,3,ml,9,96.65,0.319,0.1529,nn,nn00725354,2020-08-02T00:31:31.040Z,"62km W of Tonopah, Nevada",earthquake,,10.8,0.36,3,reviewed,nn,nn
2020-05-15T13:17:11.105Z,38.1566,-117.8841,8,2.6,ml,24,83.83,0.349,0.2107,nn,nn00725352,2020-08-02T00:31:31.040Z,"58km WNW of Tonopah, Nevada",earthquake,,2.2,0.31,11,reviewed,nn,nn
2020-05-15T13:13:58.264Z,38.1552,-118.0493,15.8,2.6,ml,12,130.8,0.29,0.0867,nn,nn00744339,2020-08-02T00:31:32.040Z,"68km SE of Hawthorne, Nevada",earthquake,,2.5,0.44,6,reviewed,nn,nn
2020-05-15T13:11:59.315Z,38.1291,-117.9311,5.6,2.5,ml,15,126.24,0.351,0.1971,nn,nn00744336,2020-08-02T00:31:32.040Z,"62km W of Tonopah, Nevada",earthquake,,3.6,0.45,7,reviewed,nn,nn
2020-05-15T13:08:57.543Z,38.1632,-117.8585,3.7,2.7,ml,13,80.6,0.357,0.1646,nn,nn00725349,2020-08-02T00:31:32.040Z,"55km WNW of Tonopah, Nevada",earthquake,,3.3,0.37,6,reviewed,nn,nn
2020-05-15T13:02:12.301Z,38.1663,-117.7952,7.6,4.3,ml,14,46.68,0.389,0.167,nn,nn00725345,2020-08-02T00:31:33.040Z,"52km WNW of Tonopah, Nevada",earthquake,,2.4,0.33,6,reviewed,nn,nn
2020-05-15T13:00:53.989Z,38.1635,-117.8429,0,2.9,ml,13,160.78,0.364,0.1317,nn,nn00725344,2020-08-02T00:31:33.040Z,"58km W of Tonopah, Nevada",earthquake,,0,0.4,4,reviewed,nn,nn
2020-05-15T12:58:25.668Z,38.1721,-117.7472,0,3,ml,17,74.28,0.413,0.1737,nn,nn00725343,2020-08-02T00:31:33.040Z,"49km WNW of Tonopah, Nevada",earthquake,,0,0.33,7,reviewed,nn,nn
2020-05-15T12:54:19.770Z,38.1525,-118.039,4.9,3.3,ml,17,48.82,0.295,0.1308,nn,nn00725341,2020-08-02T00:31:34.040Z,"64km SE of Hawthorne, Nevada",earthquake,,3.8,0.47,4,reviewed,nn,nn
2020-05-15T12:50:21.033Z,38.1604,-117.8076,9.4,3.1,ml,16,99.29,0.386,0.2526,nn,nn00725340,2020-08-02T00:31:34.040Z,"49km WNW of Tonopah, Nevada",earthquake,,2.4,0.42,7,reviewed,nn,nn
2020-05-15T12:47:34.114Z,38.1977,-117.7855,6.3,3.3,ml,5,85.95,0.374,0.0812,nn,nn00725337,2020-08-02T00:31:34.040Z,"51km WNW of Tonopah, Nevada",earthquake,,10.3,0,1,reviewed,nn,nn
2020-05-15T12:45:06.622Z,38.177,-117.8634,17.7,3,ml,14,68.18,0.344,0.1672,nn,nn00725335,2020-08-02T00:31:35.040Z,"57km WNW of Tonopah, Nevada",earthquake,,1.8,0.34,3,reviewed,nn,nn
2020-05-15T12:42:03.848Z,38.1661,-118.0052,12.2,2.9,ml,13,101.55,0.292,0.1049,nn,nn00725333,2020-08-02T00:31:35.040Z,"62km SE of Hawthorne, Nevada",earthquake,,2.5,0.56,4,reviewed,nn,nn
2020-05-15T12:39:18.150Z,38.152,-117.9094,16.6,2.8,ml,14,103.13,0.341,0.1446,nn,nn00725331,2020-08-02T00:31:35.040Z,"61km W of Tonopah, Nevada",earthquake,,1.6,0.28,7,reviewed,nn,nn
2020-05-15T12:39:06.890Z,38.2247,-117.8915,17.5,2.8,ml,11,231.22,0.294,0.1068,nn,nn00743781,2020-08-02T00:31:35.040Z,"59km WNW of Tonopah, Nevada",earthquake,,4.4,0.73,5,reviewed,nn,nn
2020-05-15T12:38:12.461Z,38.1919,-117.8161,1.2,2.7,ml,9,324.23,0.359,0.1163,nn,nn00743778,2020-08-02T00:31:36.040Z,"42km W of Tonopah, Nevada",earthquake,,8.4,0.43,3,reviewed,nn,nn
2020-05-15T12:37:00.994Z,38.1635,-117.7749,2.6,2.5,ml,13,156.63,0.402,0.1099,nn,nn00742923,2020-08-02T00:31:36.040Z,"50km WNW of Tonopah, Nevada",earthquake,,61.3,0.47,3,reviewed,nn,nn
2020-05-15T12:36:27.484Z,38.1752,-117.9126,10,3,ml,,66,0.32,0.36,us,us70009gls,2020-08-02T00:31:36.040Z,"29 km SE of Mina, Nevada",earthquake,1.2,2,0.059,38,reviewed,us,us
