PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, AC13
Station name, ChirikofIsAK2008
Begin Date, 2008-09-17
End Date, 2022-12-21
Release Date, 2023-06-22
Source file, AC13.cwu.nam14.pos
Offset from source file, 162.49 mm North, -84.42 mm East, -56.62 mm Vertical
Reference position, 55.8218976390 North Latitude, -155.6224013975 East Longitude, 222.77374 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-11-23,35.23, -19.26, -11.60, 2.26, 1.55, 7.31, repro,
2009-11-24,34.69, -18.78, -14.27, 2.36, 1.59, 7.73, repro,
2009-11-25,35.32, -19.70, -9.54, 2.5, 1.66, 7.95, repro,
2009-11-26,35.31, -19.21, -13.00, 2.36, 1.58, 7.59, repro,
2009-11-27,34.15, -18.51, -10.84, 2.31, 1.55, 7.52, repro,
2009-11-28,34.32, -19.54, -7.82, 2.42, 1.61, 7.8, repro,
2009-11-29,35.07, -18.50, -12.49, 2.31, 1.57, 7.57, repro,
2009-11-30,37.05, -19.10, -16.99, 2.31, 1.56, 7.59, repro,
2009-12-01,36.44, -19.24, -19.04, 2.26, 1.53, 7.26, repro,
2009-12-02,36.48, -17.67, -22.79, 2.23, 1.53, 7.2, repro,
2009-12-03,37.02, -18.97, -15.51, 2.29, 1.57, 7.3, repro,
2009-12-04,37.77, -19.93, -17.36, 2.3, 1.58, 7.38, repro,
2009-12-05,41.05, -21.83, -25.42, 2.25, 1.54, 7.31, repro,
2009-12-06,41.06, -22.59, -17.15, 2.26, 1.54, 7.3, repro,
2009-12-07,37.75, -21.05, -18.08, 2.26, 1.54, 7.29, repro,
2009-12-08,40.14, -17.23, -20.64, 2.25, 1.53, 7.2, repro,
2009-12-09,37.74, -16.76, -14.75, 2.32, 1.56, 7.41, repro,
2009-12-10,39.55, -19.34, -16.02, 2.25, 1.54, 7.31, repro,
2009-12-11,39.55, -19.01, -14.97, 2.3, 1.55, 7.51, repro,
2009-12-12,39.99, -20.56, -16.87, 2.31, 1.56, 7.56, repro,
2009-12-13,39.48, -20.72, -14.90, 2.3, 1.57, 7.31, repro,
2009-12-14,40.19, -20.79, -15.51, 2.25, 1.53, 7.23, repro,
2009-12-15,39.98, -20.37, -15.14, 2.27, 1.54, 7.31, repro,
2009-12-16,37.68, -19.89, -8.59, 2.27, 1.54, 7.35, repro,
2009-12-17,36.93, -19.63, -7.93, 2.28, 1.54, 7.31, repro,
2009-12-18,38.36, -20.08, -10.36, 2.27, 1.53, 7.29, repro,
2009-12-19,39.35, -20.57, -12.67, 2.31, 1.57, 7.52, repro,
2009-12-20,41.13, -20.93, -15.57, 2.3, 1.57, 7.48, repro,
2009-12-21,42.32, -21.28, -11.81, 2.27, 1.55, 7.34, repro,
2009-12-22,39.60, -21.14, -16.77, 2.3, 1.56, 7.41, repro,
2009-12-23,40.89, -21.72, -15.16, 2.32, 1.6, 7.6, repro,
2009-12-24,39.83, -23.64, -17.81, 2.22, 1.53, 7.25, repro,
2009-12-25,39.32, -21.66, -13.62, 2.23, 1.53, 7.28, repro,
2009-12-26,40.43, -21.65, -15.77, 2.23, 1.54, 7.28, repro,
2009-12-27,39.61, -20.42, -20.41, 2.26, 1.55, 7.4, repro,
2009-12-28,41.13, -24.58, -20.82, 2.23, 1.53, 7.26, repro,
2009-12-29,43.20, -24.79, -24.59, 2.23, 1.53, 7.33, repro,
2009-12-30,41.97, -22.28, -26.28, 2.22, 1.53, 7.32, repro,
2009-12-31,42.07, -22.16, -18.36, 2.25, 1.55, 7.46, repro,
2010-01-01,41.78, -23.49, -14.91, 2.27, 1.56, 7.49, repro,
2010-01-02,42.87, -22.68, -16.46, 2.26, 1.54, 7.41, repro,
2010-01-03,41.87, -21.60, -19.88, 2.26, 1.55, 7.45, repro,
2010-01-04,40.62, -23.62, -12.71, 2.25, 1.55, 7.47, repro,
2010-01-05,42.29, -23.82, -25.83, 2.25, 1.56, 7.51, repro,
2010-01-06,40.93, -23.26, -19.15, 2.25, 1.57, 7.51, repro,
2010-01-07,41.99, -24.45, -15.93, 2.26, 1.56, 7.48, repro,
2010-01-08,43.02, -24.14, -11.10, 2.26, 1.55, 7.44, repro,
2010-01-09,42.84, -22.98, -9.56, 2.31, 1.57, 7.61, repro,
2010-01-10,42.75, -23.49, -10.66, 2.31, 1.58, 7.7, repro,
2010-01-11,41.76, -24.05, -12.51, 2.26, 1.56, 7.52, repro,
2010-01-12,42.17, -22.68, -11.24, 2.38, 1.65, 8.06, repro,
2010-01-13,42.45, -22.66, -15.68, 2.45, 1.67, 8.17, repro,
2010-01-14,42.24, -23.09, -19.44, 2.33, 1.6, 7.8, repro,
2010-01-15,42.37, -22.93, -10.03, 2.28, 1.56, 7.61, repro,
2010-01-16,42.02, -23.17, -6.64, 2.29, 1.56, 7.47, repro,
2010-01-17,42.47, -23.23, -4.17, 2.25, 1.54, 7.36, repro,
2010-01-18,41.20, -22.90, -8.15, 2.28, 1.56, 7.5, repro,
2010-01-19,42.25, -23.87, -6.26, 2.28, 1.57, 7.52, repro,
2010-01-20,41.33, -22.66, -4.53, 2.31, 1.58, 7.65, repro,
2010-01-21,40.98, -23.90, -10.43, 2.3, 1.58, 7.54, repro,
2010-01-22,40.51, -22.86, -11.75, 2.24, 1.53, 7.3, repro,
2010-01-23,42.23, -23.64, -12.66, 2.24, 1.54, 7.33, repro,
2010-01-24,42.31, -24.98, -19.43, 2.25, 1.54, 7.34, repro,
2010-01-25,43.27, -25.31, -17.01, 2.24, 1.53, 7.26, repro,
2010-01-26,42.66, -23.76, -19.75, 2.28, 1.56, 7.43, repro,
2010-01-27,42.87, -25.06, -20.43, 2.27, 1.57, 7.44, repro,
2010-01-28,42.66, -24.88, -27.05, 2.26, 1.56, 7.38, repro,
2010-01-29,43.39, -25.01, -24.84, 2.24, 1.54, 7.32, repro,
2010-01-30,43.22, -24.61, -20.40, 2.24, 1.54, 7.33, repro,
2010-01-31,45.17, -25.46, -20.27, 2.24, 1.54, 7.36, repro,
2010-02-01,44.98, -24.87, -19.53, 2.21, 1.53, 7.25, repro,
2010-02-02,45.43, -25.49, -16.23, 2.29, 1.59, 7.44, repro,
2010-02-03,44.46, -24.92, -17.62, 2.23, 1.53, 7.3, repro,
2010-02-04,43.01, -23.66, -15.72, 2.29, 1.56, 7.48, repro,
2010-02-05,43.65, -22.93, -12.99, 2.27, 1.56, 7.46, repro,
2010-02-06,43.16, -23.59, -8.84, 2.29, 1.57, 7.46, repro,
2010-02-07,43.76, -23.96, -11.43, 2.28, 1.55, 7.37, repro,
2010-02-08,43.27, -23.74, -12.10, 2.29, 1.56, 7.43, repro,
2010-02-09,44.28, -24.69, -13.40, 2.29, 1.56, 7.49, repro,
2010-02-10,43.56, -24.61, -8.86, 2.31, 1.61, 7.51, repro,
2010-02-11,43.33, -24.58, -8.18, 2.22, 1.53, 7.27, repro,
2010-02-12,44.70, -25.27, -8.79, 2.22, 1.53, 7.24, repro,
2010-02-13,44.36, -24.45, -14.28, 2.23, 1.53, 7.27, repro,
2010-02-14,43.82, -25.93, -14.50, 2.25, 1.53, 7.32, repro,
2010-02-15,43.79, -25.20, -12.88, 2.27, 1.56, 7.46, repro,
2010-02-16,43.70, -24.45, -12.76, 2.28, 1.58, 7.66, repro,
2010-02-17,44.81, -25.45, -16.27, 2.27, 1.57, 7.6, repro,
2010-02-18,44.15, -25.39, -17.69, 2.27, 1.57, 7.58, repro,
2010-02-19,44.36, -25.36, -24.06, 2.25, 1.56, 7.54, repro,
2010-02-20,44.42, -26.00, -19.69, 2.27, 1.54, 7.5, repro,
2010-02-21,45.96, -25.41, -17.64, 2.25, 1.55, 7.38, repro,
2010-02-22,44.91, -25.52, -16.57, 2.31, 1.59, 7.61, repro,
2010-02-23,43.39, -25.35, -16.28, 2.3, 1.59, 7.57, repro,
2010-02-24,44.66, -25.35, -10.18, 2.26, 1.56, 7.44, repro,
2010-02-25,46.05, -25.29, -12.36, 2.23, 1.53, 7.28, repro,
2010-02-26,44.64, -24.13, -13.35, 2.24, 1.53, 7.33, repro,
2010-02-27,45.11, -23.47, -7.91, 2.32, 1.59, 7.58, repro,
2010-02-28,43.47, -23.58, -11.58, 2.24, 1.54, 7.32, repro,
2010-03-01,44.26, -24.42, -8.21, 2.23, 1.53, 7.28, repro,
2010-03-02,44.45, -26.07, -5.86, 2.24, 1.54, 7.3, repro,
2010-03-03,44.50, -24.03, -11.17, 2.3, 1.53, 7.33, repro,
2010-03-04,46.13, -24.56, -11.30, 2.25, 1.53, 7.3, repro,
2010-03-05,44.61, -23.49, -11.03, 2.23, 1.53, 7.28, repro,
2010-03-06,45.40, -24.54, -10.78, 2.23, 1.52, 7.29, repro,
2010-03-07,46.68, -24.43, -7.82, 2.23, 1.52, 7.31, repro,
2010-03-08,44.27, -22.81, -7.94, 2.24, 1.52, 7.3, repro,
2010-03-09,45.41, -23.78, -8.87, 2.23, 1.53, 7.32, repro,
2010-03-10,45.04, -24.13, -9.28, 2.23, 1.53, 7.29, repro,
2010-03-11,46.22, -24.48, -8.08, 2.25, 1.53, 7.38, repro,
2010-03-12,47.98, -25.07, -11.23, 2.24, 1.52, 7.34, repro,
2010-03-13,47.46, -25.28, -9.25, 2.24, 1.52, 7.31, repro,
2010-03-14,46.79, -24.88, -10.42, 2.24, 1.53, 7.33, repro,
2010-03-15,47.53, -24.93, -12.86, 2.23, 1.53, 7.29, repro,
2010-03-16,47.93, -25.58, -17.27, 2.23, 1.53, 7.29, repro,
2010-03-17,47.01, -26.33, -18.54, 2.24, 1.53, 7.29, repro,
2010-03-18,47.23, -25.60, -21.76, 2.23, 1.53, 7.28, repro,
2010-03-19,47.61, -25.62, -23.61, 2.23, 1.53, 7.22, repro,
2010-03-20,48.69, -25.86, -17.32, 2.24, 1.53, 7.29, repro,
2010-03-21,48.94, -25.47, -19.67, 2.24, 1.53, 7.27, repro,
2010-03-22,47.73, -25.31, -18.53, 2.24, 1.53, 7.25, repro,
2010-03-23,47.91, -25.35, -12.97, 2.22, 1.53, 7.23, repro,
2010-03-24,48.09, -25.79, -12.00, 2.26, 1.55, 7.36, repro,
2010-03-25,47.56, -26.38, -16.29, 2.26, 1.55, 7.36, repro,
2010-03-26,49.36, -26.22, -10.56, 2.28, 1.56, 7.41, repro,
2010-03-27,47.81, -26.11, -11.62, 2.28, 1.56, 7.43, repro,
2010-03-28,47.38, -25.49, -4.57, 2.26, 1.55, 7.35, repro,
2010-03-29,48.26, -25.55, -5.51, 2.25, 1.55, 7.34, repro,
2010-03-30,47.57, -25.28, -5.09, 2.33, 1.62, 7.84, repro,
2010-03-31,48.31, -24.76, -17.44, 2.32, 1.57, 7.49, repro,
2010-04-01,48.89, -26.87, -14.91, 2.28, 1.56, 7.43, repro,
2010-04-02,48.21, -25.87, -8.45, 2.35, 1.6, 7.59, repro,
2010-04-03,48.65, -26.22, -10.65, 2.27, 1.55, 7.34, repro,
2010-04-04,49.62, -26.16, -11.50, 2.28, 1.56, 7.41, repro,
2010-04-05,47.87, -26.34, -4.53, 2.25, 1.55, 7.31, repro,
2010-04-06,48.81, -26.14, -7.65, 2.29, 1.58, 7.49, repro,
2010-04-07,46.94, -25.61, -9.48, 2.27, 1.58, 7.49, repro,
2010-04-08,49.31, -26.60, -6.38, 2.27, 1.56, 7.42, repro,
2010-04-09,50.94, -26.20, -11.84, 2.36, 1.64, 7.72, repro,
2010-04-10,48.53, -26.62, -13.64, 2.31, 1.61, 7.52, repro,
2010-04-11,49.28, -25.56, -21.21, 2.32, 1.59, 7.56, repro,
2010-04-12,50.00, -26.81, -17.48, 2.37, 1.64, 7.79, repro,
2010-04-13,51.07, -26.07, -12.69, 2.25, 1.55, 7.36, repro,
2010-04-14,48.95, -26.17, -13.92, 2.38, 1.67, 7.78, repro,
2010-04-15,49.67, -25.66, -13.00, 2.34, 1.63, 7.54, repro,
2010-04-16,48.22, -25.65, -21.82, 2.28, 1.56, 7.39, repro,
2010-04-17,49.99, -26.60, -11.47, 2.28, 1.57, 7.39, repro,
2010-04-18,49.06, -26.87, -13.53, 2.24, 1.54, 7.25, repro,
2010-04-19,50.82, -26.89, -12.28, 2.26, 1.55, 7.29, repro,
2010-04-20,49.76, -25.45, -17.21, 2.28, 1.57, 7.49, repro,
2010-04-21,50.45, -25.15, -11.16, 2.32, 1.58, 7.41, repro,
2010-04-22,48.70, -25.84, -8.51, 2.3, 1.58, 7.46, repro,
2010-04-23,50.97, -26.02, -8.96, 2.29, 1.57, 7.46, repro,
2010-04-24,50.87, -26.28, -10.05, 2.25, 1.55, 7.29, repro,
2010-04-25,50.11, -26.79, -9.62, 2.26, 1.54, 7.25, repro,
2010-04-26,50.97, -27.41, -11.32, 2.26, 1.54, 7.27, repro,
2010-04-27,50.32, -27.02, -11.42, 2.34, 1.59, 7.47, repro,
2010-04-28,51.09, -26.69, -13.77, 2.29, 1.57, 7.37, repro,
2010-04-29,50.94, -26.03, -18.29, 2.36, 1.6, 7.51, repro,
2010-04-30,52.02, -26.03, -16.54, 2.27, 1.54, 7.26, repro,
2010-05-01,51.42, -26.15, -18.07, 2.27, 1.54, 7.24, repro,
2010-05-02,51.88, -26.44, -12.26, 2.28, 1.55, 7.25, repro,
2010-05-03,51.22, -26.43, -17.67, 2.32, 1.59, 7.35, repro,
2010-05-04,53.22, -26.68, -20.28, 2.25, 1.55, 7.24, repro,
2010-05-05,51.93, -26.62, -21.57, 2.27, 1.55, 7.25, repro,
2010-05-06,52.83, -26.30, -20.85, 2.25, 1.54, 7.17, repro,
2010-05-07,53.62, -27.49, -22.06, 2.29, 1.56, 7.32, repro,
2010-05-08,52.61, -27.18, -19.32, 2.25, 1.55, 7.22, repro,
2010-05-09,53.27, -26.53, -17.11, 2.24, 1.54, 7.18, repro,
2010-05-10,52.59, -27.13, -15.14, 2.34, 1.6, 7.58, repro,
2010-05-11,50.95, -28.08, -13.15, 2.28, 1.56, 7.26, repro,
2010-05-12,52.09, -27.09, -19.15, 2.29, 1.58, 7.43, repro,
2010-05-13,53.75, -27.43, -18.63, 2.25, 1.55, 7.18, repro,
2010-05-14,52.31, -26.84, -18.16, 2.36, 1.58, 7.41, repro,
2010-05-15,51.93, -26.90, -16.75, 2.33, 1.55, 7.27, repro,
2010-05-16,51.49, -27.91, -21.42, 2.29, 1.54, 7.24, repro,
2010-05-17,53.16, -28.58, -20.32, 2.28, 1.55, 7.25, repro,
2010-05-18,53.79, -26.97, -14.94, 2.26, 1.54, 7.17, repro,
2010-05-19,53.93, -27.34, -13.82, 2.34, 1.63, 7.68, repro,
2010-05-20,53.25, -26.60, -18.23, 2.34, 1.62, 7.64, repro,
2010-05-21,53.57, -27.73, -14.74, 2.3, 1.56, 7.27, repro,
2010-05-22,55.80, -28.00, -9.83, 2.28, 1.55, 7.24, repro,
2010-05-23,54.61, -27.82, -12.96, 2.27, 1.55, 7.21, repro,
2010-05-24,54.63, -27.64, -20.85, 2.26, 1.54, 7.17, repro,
2010-05-25,54.16, -27.90, -24.39, 2.25, 1.55, 7.2, repro,
2010-05-26,53.57, -27.17, -22.59, 2.31, 1.57, 7.39, repro,
2010-05-27,53.74, -30.20, -24.86, 2.28, 1.54, 7.23, repro,
2010-05-28,52.59, -27.96, -19.75, 2.28, 1.55, 7.26, repro,
2010-05-29,57.13, -27.30, -20.40, 2.26, 1.54, 7.19, repro,
2010-05-30,53.97, -28.18, -20.21, 2.3, 1.57, 7.38, repro,
2010-05-31,55.11, -29.27, -20.68, 2.33, 1.58, 7.38, repro,
2010-06-01,54.57, -29.83, -12.53, 2.29, 1.55, 7.28, repro,
2010-06-02,54.26, -28.99, -9.65, 2.28, 1.55, 7.26, repro,
2010-06-03,54.44, -28.37, -11.98, 2.26, 1.55, 7.23, repro,
2010-06-04,55.30, -28.88, -13.45, 2.27, 1.54, 7.23, repro,
2010-06-05,52.64, -29.57, -13.68, 2.3, 1.55, 7.3, repro,
2010-06-06,55.96, -31.14, -21.00, 2.3, 1.56, 7.36, repro,
2010-06-07,54.46, -29.09, -21.59, 2.3, 1.54, 7.27, repro,
2010-06-08,56.55, -28.46, -21.44, 2.27, 1.55, 7.22, repro,
2010-06-09,55.45, -28.22, -17.33, 2.27, 1.54, 7.2, repro,
2010-06-10,57.14, -29.08, -14.21, 2.29, 1.56, 7.29, repro,
2010-06-11,55.48, -29.59, -16.25, 2.31, 1.56, 7.34, repro,
2010-06-12,53.65, -29.33, -17.70, 2.29, 1.55, 7.31, repro,
2010-06-13,55.56, -29.41, -17.26, 2.27, 1.55, 7.23, repro,
2010-06-14,55.40, -29.75, -24.39, 2.27, 1.55, 7.2, repro,
2010-06-15,54.87, -29.31, -21.79, 2.28, 1.55, 7.26, repro,
2010-06-16,53.99, -31.98, -19.35, 2.3, 1.55, 7.34, repro,
2010-06-17,55.37, -29.45, -17.61, 2.35, 1.58, 7.52, repro,
2010-06-18,57.97, -29.18, -18.70, 2.32, 1.57, 7.43, repro,
2010-06-19,56.94, -28.84, -14.01, 2.27, 1.55, 7.22, repro,
2010-06-20,57.18, -30.17, -18.91, 2.26, 1.55, 7.22, repro,
2010-06-21,57.85, -30.72, -11.47, 2.29, 1.55, 7.31, repro,
2010-06-22,58.11, -31.39, -14.70, 2.31, 1.56, 7.39, repro,
2010-06-23,56.38, -29.98, -10.55, 2.3, 1.55, 7.34, repro,
2010-06-24,56.77, -29.88, -11.00, 2.35, 1.58, 7.39, repro,
2010-06-25,56.98, -29.94, -12.61, 2.33, 1.59, 7.37, repro,
2010-06-26,56.74, -29.88, -13.55, 2.28, 1.55, 7.32, repro,
2010-06-27,57.68, -31.16, -13.89, 2.3, 1.55, 7.38, repro,
2010-06-28,57.01, -29.95, -9.17, 2.33, 1.58, 7.51, repro,
2010-06-29,58.29, -30.17, -10.86, 2.29, 1.56, 7.37, repro,
2010-06-30,58.26, -29.86, -12.31, 2.27, 1.54, 7.25, repro,
2010-07-01,57.52, -30.62, -10.11, 2.28, 1.55, 7.29, repro,
2010-07-02,58.81, -30.60, -11.75, 2.31, 1.56, 7.4, repro,
2010-07-03,59.16, -30.70, -9.56, 2.27, 1.55, 7.3, repro,
2010-07-04,59.41, -30.60, -10.08, 2.29, 1.55, 7.33, repro,
2010-07-05,58.64, -31.38, -16.30, 2.28, 1.55, 7.31, repro,
2010-07-06,58.41, -30.67, -12.04, 2.27, 1.55, 7.24, repro,
2010-07-07,58.43, -31.03, -16.44, 2.27, 1.55, 7.28, repro,
2010-07-08,58.71, -31.57, -18.04, 2.3, 1.54, 7.29, repro,
2010-07-09,56.87, -31.02, -23.22, 2.34, 1.6, 7.48, repro,
2010-07-10,57.50, -30.88, -12.31, 2.28, 1.55, 7.27, repro,
2010-07-11,57.35, -31.04, -12.57, 2.27, 1.54, 7.22, repro,
2010-07-12,58.57, -31.10, -5.05, 2.27, 1.55, 7.28, repro,
2010-07-13,57.57, -30.82, -17.74, 2.3, 1.55, 7.33, repro,
2010-07-14,60.16, -30.74, -17.29, 2.27, 1.54, 7.25, repro,
2010-07-15,57.91, -29.69, -14.94, 2.28, 1.55, 7.26, repro,
2010-07-16,59.20, -30.40, -19.62, 2.27, 1.55, 7.25, repro,
2010-07-17,57.73, -30.05, -12.69, 2.27, 1.56, 7.3, repro,
2010-07-18,58.51, -29.40, -22.03, 2.33, 1.59, 7.54, repro,
2010-07-19,58.86, -32.42, -20.39, 2.28, 1.55, 7.27, repro,
2010-07-20,55.44, -33.01, -11.08, 2.35, 1.57, 7.43, repro,
2010-07-21,60.39, -32.31, -17.32, 2.26, 1.55, 7.25, repro,
2010-07-22,57.63, -31.70, -15.15, 2.27, 1.56, 7.3, repro,
2010-07-23,59.74, -30.96, -13.02, 2.27, 1.55, 7.29, repro,
2010-07-24,56.62, -32.30, -15.66, 2.28, 1.55, 7.25, repro,
2010-07-25,59.61, -29.22, -11.67, 2.46, 1.69, 7.87, repro,
2010-07-26,58.25, -31.39, -15.80, 2.25, 1.54, 7.21, repro,
2010-07-27,59.07, -30.97, -12.04, 2.26, 1.55, 7.2, repro,
2010-07-28,60.17, -31.38, -13.83, 2.26, 1.56, 7.31, repro,
2010-07-29,59.18, -31.74, -5.25, 2.33, 1.58, 7.37, repro,
2010-07-30,55.87, -31.10, -21.56, 2.32, 1.58, 7.34, repro,
2010-07-31,58.31, -31.17, -12.03, 2.26, 1.54, 7.19, repro,
2010-08-01,60.43, -31.06, -10.37, 2.26, 1.54, 7.2, repro,
2010-08-02,60.84, -32.12, -12.69, 2.29, 1.55, 7.27, repro,
2010-08-03,59.52, -31.12, -19.07, 2.36, 1.56, 7.38, repro,
2010-08-04,58.84, -31.76, -13.20, 2.38, 1.56, 7.41, repro,
2010-08-05,59.72, -31.58, -15.13, 2.28, 1.54, 7.22, repro,
2010-08-06,59.26, -31.72, -11.56, 2.26, 1.55, 7.21, repro,
2010-08-07,58.68, -32.92, -8.98, 2.28, 1.56, 7.28, repro,
2010-08-08,58.66, -31.50, -13.36, 2.28, 1.56, 7.29, repro,
2010-08-09,62.83, -30.35, -22.43, 2.32, 1.55, 7.33, repro,
2010-08-10,57.73, -31.76, -14.95, 2.29, 1.54, 7.23, repro,
2010-08-11,59.36, -32.75, -15.67, 2.3, 1.55, 7.28, repro,
2010-08-12,60.02, -31.74, -18.30, 2.26, 1.55, 7.2, repro,
2010-08-13,60.81, -31.24, -17.24, 2.38, 1.6, 7.5, repro,
2010-08-14,63.02, -32.52, -16.32, 2.29, 1.55, 7.26, repro,
2010-08-15,58.98, -32.44, -20.51, 2.31, 1.55, 7.28, repro,
2010-08-16,59.92, -31.16, -20.61, 2.35, 1.6, 7.42, repro,
2010-08-17,59.66, -28.97, -17.22, 2.26, 1.54, 7.19, repro,
2010-08-18,59.47, -30.24, -10.68, 2.29, 1.55, 7.27, repro,
2010-08-19,60.52, -32.35, -19.21, 2.36, 1.58, 7.39, repro,
2010-08-20,60.69, -31.44, -15.33, 2.27, 1.51, 7.04, repro,
2010-08-21,61.30, -31.84, -7.60, 2.25, 1.51, 7.03, repro,
2010-08-22,60.69, -31.64, -6.98, 2.25, 1.51, 7.03, repro,
2010-08-23,61.30, -31.67, -14.87, 2.26, 1.5, 7.01, repro,
2010-08-24,62.03, -31.92, -18.12, 2.32, 1.56, 7.18, repro,
2010-08-25,62.20, -31.96, -16.62, 2.29, 1.52, 7.07, repro,
2010-08-26,62.41, -31.77, -8.07, 2.31, 1.52, 7.1, repro,
2010-08-27,60.50, -31.71, -8.85, 2.37, 1.53, 7.16, repro,
2010-08-28,60.31, -32.45, -6.65, 2.25, 1.5, 6.98, repro,
2010-08-29,61.65, -31.23, -13.84, 2.24, 1.49, 6.94, repro,
2010-08-30,62.72, -31.27, -6.84, 2.27, 1.51, 7.02, repro,
2010-08-31,62.38, -33.50, -11.03, 2.28, 1.52, 7.09, repro,
2010-09-01,60.98, -31.08, -11.56, 2.24, 1.48, 6.88, repro,
2010-09-02,61.24, -31.21, -13.44, 2.24, 1.49, 6.92, repro,
2010-09-03,62.67, -32.31, -13.34, 2.26, 1.5, 6.95, repro,
2010-09-04,61.04, -34.53, -19.92, 2.24, 1.49, 6.95, repro,
2010-09-05,62.30, -33.95, -13.11, 2.32, 1.53, 7.14, repro,
2010-09-06,61.78, -32.32, -10.75, 2.26, 1.5, 6.95, repro,
2010-09-07,61.94, -33.37, -24.53, 2.25, 1.51, 7.02, repro,
2010-09-08,62.83, -33.55, -13.14, 2.24, 1.49, 6.91, repro,
2010-09-09,64.74, -31.21, -15.25, 2.24, 1.5, 6.9, repro,
2010-09-10,65.28, -33.15, -12.43, 2.25, 1.5, 6.95, repro,
2010-09-11,64.68, -33.17, -22.05, 2.3, 1.53, 7.13, repro,
2010-09-12,63.12, -32.64, -23.05, 2.23, 1.49, 6.87, repro,
2010-09-13,63.32, -32.60, -19.47, 2.25, 1.5, 6.91, repro,
2010-09-14,63.52, -33.00, -22.09, 2.26, 1.49, 6.93, repro,
2010-09-15,64.49, -32.93, -13.78, 2.24, 1.49, 6.86, repro,
2010-09-16,64.75, -32.98, -17.83, 2.24, 1.49, 6.87, repro,
2010-09-17,63.79, -32.39, -16.51, 2.23, 1.5, 6.88, repro,
2010-09-18,64.73, -33.19, -16.48, 2.24, 1.49, 6.87, repro,
2010-09-19,64.71, -33.68, -10.23, 2.25, 1.49, 6.89, repro,
2010-09-20,62.90, -33.64, -12.41, 2.25, 1.49, 6.9, repro,
2010-09-21,62.86, -34.13, -8.54, 2.29, 1.52, 6.94, repro,
2010-09-22,64.09, -33.32, -12.90, 2.29, 1.53, 7.01, repro,
2010-09-23,63.59, -33.07, -12.95, 2.25, 1.52, 7.05, repro,
2010-09-24,62.41, -34.73, -9.97, 2.24, 1.51, 6.93, repro,
2010-09-25,63.85, -34.32, -10.82, 2.25, 1.5, 6.94, repro,
2010-09-26,64.00, -33.82, -14.65, 2.25, 1.5, 6.92, repro,
2010-09-27,64.19, -32.90, -17.33, 2.35, 1.57, 7.21, repro,
2010-09-28,63.69, -32.79, -15.58, 2.34, 1.56, 7.19, repro,
2010-09-29,62.44, -33.27, -19.60, 2.25, 1.5, 6.94, repro,
2010-09-30,62.51, -34.07, -19.50, 2.25, 1.52, 6.99, repro,
2010-10-01,64.96, -33.68, -16.13, 2.26, 1.52, 7.01, repro,
2010-10-02,62.16, -33.72, -12.22, 2.24, 1.5, 6.89, repro,
2010-10-03,64.26, -33.93, -12.96, 2.3, 1.54, 7.14, repro,
2010-10-04,66.00, -35.08, -13.71, 2.28, 1.53, 7.04, repro,
2010-10-05,65.94, -34.78, -8.43, 2.22, 1.49, 6.84, repro,
2010-10-06,66.07, -35.14, -7.89, 2.24, 1.49, 6.87, repro,
2010-10-07,64.94, -34.38, -16.04, 2.25, 1.5, 6.92, repro,
2010-10-08,65.12, -34.94, -17.11, 2.31, 1.55, 7.11, repro,
2010-10-09,64.38, -35.20, -15.48, 2.26, 1.52, 6.96, repro,
2010-10-10,65.17, -34.41, -14.70, 2.26, 1.52, 7.04, repro,
2010-10-11,65.30, -34.24, -19.15, 2.27, 1.52, 7.07, repro,
2010-10-12,65.02, -34.21, -18.34, 2.29, 1.53, 7.04, repro,
2010-10-13,65.93, -34.54, -19.53, 2.28, 1.54, 7.14, repro,
2010-10-14,66.21, -35.19, -19.97, 2.3, 1.53, 7.03, repro,
2010-10-15,67.28, -35.24, -18.02, 2.34, 1.55, 7.11, repro,
2010-10-16,65.76, -34.98, -19.00, 2.22, 1.49, 6.82, repro,
2010-10-17,67.47, -35.52, -18.42, 2.3, 1.54, 7.24, repro,
2010-10-18,66.30, -35.27, -13.72, 2.44, 1.62, 7.55, repro,
2010-10-19,67.66, -34.95, -12.74, 2.29, 1.55, 7.21, repro,
2010-10-20,67.85, -35.75, -19.77, 2.26, 1.54, 7.07, repro,
2010-10-21,65.27, -35.58, -20.62, 2.35, 1.59, 7.3, repro,
2010-10-22,65.64, -35.05, -20.99, 2.23, 1.5, 6.88, repro,
2010-10-23,67.80, -34.38, -23.77, 2.24, 1.52, 6.93, repro,
2010-10-24,67.14, -35.63, -17.07, 2.22, 1.51, 6.87, repro,
2010-10-25,66.48, -35.49, -21.76, 2.27, 1.56, 7.28, repro,
2010-10-26,66.38, -34.85, -17.76, 2.22, 1.51, 6.88, repro,
2010-10-27,65.50, -35.42, -21.29, 2.21, 1.5, 6.81, repro,
2010-10-28,65.08, -35.74, -26.98, 2.24, 1.53, 7.05, repro,
2010-10-29,64.13, -34.63, -17.83, 2.25, 1.53, 7, repro,
2010-10-30,65.80, -34.84, -14.15, 2.22, 1.51, 6.88, repro,
2010-10-31,65.82, -36.17, -11.48, 2.29, 1.54, 6.98, repro,
