mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-07-30 08:55:29.059140096,60.1829,-140.7541,489.0,3.0,-83.0,3.8,482.0,2.5,515,S,2B,3413
2018-10-23 08:46:56.559140096,60.1829,-140.7541,517.0,3.0,-85.0,5.4,510.0,3.4,495,S,2A,3413
2021-01-17 20:48:27.059140096,60.1829,-140.7541,653.0,11.0,-87.0,12.3,647.0,10.7,179,S,2B,3413
2019-11-15 08:58:25.559140096,60.1829,-140.7541,539.0,7.0,-86.0,8.4,532.0,7.3,264,S,2A,3413
2019-01-03 20:50:19.059140096,60.1829,-140.7541,509.0,10.0,-70.0,12.2,504.0,9.9,110,S,2B,3413
2020-07-06 20:48:28.059140096,60.1829,-140.7541,582.0,7.0,-86.0,9.0,575.0,7.1,210,S,2B,3413
2019-03-30 09:04:55.559140096,60.1829,-140.7541,602.0,20.0,-61.0,29.4,599.0,19.6,64,S,2A,3413
2018-12-10 08:58:20.559140096,60.1829,-140.7541,473.0,9.0,-83.0,9.2,466.0,8.7,175,S,2B,3413
2018-09-13 20:58:45.559140096,60.1829,-140.7541,494.0,2.0,-76.0,3.0,488.0,2.1,350,S,2A,3413
2019-12-09 20:48:33.059140096,60.1829,-140.7541,572.0,3.0,-95.0,3.7,564.0,3.0,409,S,2B,3413
2019-10-07 02:55:12.269585920,60.1829,-140.7541,404.0,43.0,-74.0,46.4,397.0,43.1,24,S,1A,3413
2020-12-11 08:48:28.559140096,60.1829,-140.7541,574.0,9.0,-88.0,9.7,567.0,8.8,174,S,2A,3413
2019-08-02 08:58:30.059140096,60.1829,-140.7541,491.0,114.0,-134.0,113.2,473.0,114.2,4,S,2B,3413
2020-08-15 20:48:30.559139840,60.1829,-140.7541,516.0,14.0,-72.0,21.2,511.0,13.8,130,S,2B,3413
2020-09-02 08:48:25.559140096,60.1829,-140.7541,592.0,3.0,-98.0,6.5,584.0,2.4,325,S,2B,3413
2020-05-13 08:58:25.559140096,60.1829,-140.7541,413.0,113.0,88.0,137.9,404.0,111.3,4,S,2A,3413
2019-08-26 20:48:31.059140096,60.1829,-140.7541,444.0,22.0,-110.0,29.7,430.0,21.7,39,S,2B,3413
2020-06-14 20:58:25.059140096,60.1829,-140.7541,589.0,3.0,-102.0,2.8,580.0,2.6,489,S,2A,3413
2019-04-11 20:58:24.559140096,60.1829,-140.7541,607.0,12.0,-72.0,17.3,603.0,12.1,150,S,2A,3413
2020-06-21 20:48:30.059140096,60.1829,-140.7541,636.0,33.0,-78.0,41.6,631.0,32.5,20,S,2B,3413
2018-11-27 20:55:25.059140096,60.1829,-140.7541,499.0,4.0,-80.0,4.8,492.0,3.5,410,S,2B,3413
2018-12-25 09:01:51.559140096,60.1829,-140.7541,499.0,7.0,-75.0,8.2,493.0,7.3,195,S,2A,3413
2019-12-23 03:02:38.588965888,60.1829,-140.7541,523.0,25.0,-93.0,22.4,515.0,25.3,59,S,1B,3413
2019-03-22 21:05:54.559140096,60.1829,-140.7541,648.0,33.0,-98.0,45.0,641.0,32.6,29,S,2A,3413
2017-10-21 08:53:26.559140096,60.1829,-140.7541,531.0,3.0,-99.0,5.5,522.0,2.9,514,S,2A,3413
2019-05-11 21:04:07.559140096,60.1829,-140.7541,632.0,18.0,-76.0,25.5,627.0,18.1,89,S,2A,3413
2019-06-10 20:58:23.059140096,60.1829,-140.7541,560.0,6.0,-78.0,6.5,555.0,6.1,230,S,2A,3413
2021-01-12 20:48:27.059140096,60.1829,-140.7541,672.0,10.0,-88.0,23.2,666.0,9.7,109,S,2B,3413
2018-11-10 08:55:00.059140096,60.1829,-140.7541,531.0,4.0,-94.0,4.9,523.0,3.6,465,S,2A,3413
2018-03-04 20:43:30.559140352,60.1829,-140.7541,552.0,16.0,-46.0,46.6,550.0,16.0,59,S,2B,3413
2019-11-09 20:48:30.559139840,60.1829,-140.7541,544.0,6.0,-85.0,8.1,538.0,5.7,269,S,2B,3413
2020-08-06 08:58:24.559140096,60.1829,-140.7541,550.0,8.0,-87.0,12.9,543.0,7.5,185,S,2B,3413
2020-04-30 20:58:27.059140096,60.1829,-140.7541,578.0,2.0,-98.0,2.9,570.0,2.4,400,S,2A,3413
2018-12-02 20:55:25.059140096,60.1829,-140.7541,530.0,4.0,-98.0,4.9,521.0,3.7,420,S,2B,3413
2019-12-10 08:58:26.059140096,60.1829,-140.7541,562.0,5.0,-80.0,6.0,556.0,4.7,314,S,2A,3413
2021-01-18 08:58:22.559140096,60.1829,-140.7541,646.0,18.0,-94.0,21.7,639.0,18.1,174,S,2B,3413
2020-01-11 08:48:27.059140096,60.1829,-140.7541,599.0,8.0,-73.0,18.4,594.0,8.1,164,S,2A,3413
2018-10-18 08:45:45.559140096,60.1829,-140.7541,417.0,6.0,-74.0,11.4,410.0,6.1,215,S,2B,3413
2019-10-01 02:55:11.968220672,60.1829,-140.7541,418.0,31.0,14.0,32.3,418.0,30.9,36,S,1A,3413
2019-09-26 09:04:49.559140096,60.1829,-140.7541,574.0,3.0,-90.0,5.6,567.0,2.8,424,S,2A,3413
2019-11-24 02:55:11.764431104,60.1829,-140.7541,503.0,28.0,-108.0,27.2,491.0,27.7,47,S,1A,3413
2018-12-30 09:03:50.559140096,60.1829,-140.7541,498.0,10.0,-66.0,17.6,494.0,9.6,115,S,2B,3413
2020-10-04 20:48:24.059140096,60.1829,-140.7541,609.0,3.0,-94.0,2.3,601.0,2.7,370,S,2B,3413
2018-05-01 20:55:59.559140352,60.1829,-140.7541,492.0,2.0,-81.0,2.2,485.0,2.1,370,S,2B,3413
2019-10-30 20:48:30.059140096,60.1829,-140.7541,510.0,25.0,-97.0,35.5,501.0,24.9,20,S,2A,3413
2019-03-02 21:02:03.559140096,60.1829,-140.7541,577.0,20.0,-58.0,25.5,574.0,20.0,70,S,2A,3413
2018-03-02 08:43:44.559140096,60.1829,-140.7541,534.0,16.0,-40.0,42.8,533.0,15.3,64,S,2A,3413
2017-11-17 20:51:25.059140096,60.1829,-140.7541,456.0,7.0,-72.0,9.0,450.0,6.6,269,S,2A,3413
2020-06-29 20:58:24.559140096,60.1829,-140.7541,585.0,7.0,-94.0,11.2,577.0,6.4,230,S,2B,3413
2019-09-03 08:48:33.059140096,60.1829,-140.7541,466.0,11.0,-85.0,25.3,458.0,10.6,134,S,2B,3413
2019-11-22 15:48:45.684868864,60.1829,-140.7541,503.0,47.0,-132.0,34.7,485.0,47.7,35,S,1A,3413
2020-03-21 15:48:42.935030016,60.1829,-140.7541,578.0,116.0,32.0,86.5,577.0,116.0,12,S,1A,3413
2019-07-17 20:56:09.059139840,60.1829,-140.7541,527.0,6.0,-78.0,10.0,521.0,6.3,189,S,2A,3413
2019-10-05 20:48:27.559140096,60.1829,-140.7541,512.0,8.0,-82.0,13.4,505.0,7.8,239,S,2B,3413
2019-08-01 20:48:31.559140096,60.1829,-140.7541,486.0,25.0,-120.0,34.1,471.0,24.2,19,S,2A,3413
2018-11-10 08:54:53.059140096,60.1829,-140.7541,519.0,4.0,-85.0,4.7,512.0,3.7,445,S,2A,3413
2018-09-15 20:46:34.059140096,60.1829,-140.7541,387.0,14.0,-64.0,19.4,382.0,13.6,110,S,2B,3413
2018-09-18 08:47:20.559140352,60.1829,-140.7541,460.0,5.0,-79.0,8.2,453.0,4.8,245,S,2A,3413
2018-09-13 20:50:48.559140096,60.1829,-140.7541,347.0,38.0,-103.0,51.3,332.0,36.6,10,S,2A,3413
2019-05-01 21:02:15.559140096,60.1829,-140.7541,621.0,16.0,-72.0,21.0,616.0,15.5,109,S,2A,3413
2018-03-29 20:43:33.559140096,60.1829,-140.7541,574.0,14.0,-69.0,23.9,570.0,13.5,79,S,2A,3413
2019-08-09 20:58:30.559140096,60.1829,-140.7541,459.0,39.0,-77.0,44.8,453.0,39.2,19,S,2B,3413
2018-10-11 08:53:50.059140096,60.1829,-140.7541,384.0,29.0,-87.0,39.1,374.0,28.6,45,S,2A,3413
2019-07-30 20:57:20.059140096,60.1829,-140.7541,552.0,3.0,-104.0,8.1,542.0,2.9,540,S,2B,3413
2018-01-04 08:51:10.559139840,60.1829,-140.7541,448.0,7.0,-66.0,7.6,443.0,6.6,204,S,2A,3413
2019-04-06 08:48:29.559140096,60.1829,-140.7541,630.0,14.0,-71.0,25.2,626.0,14.0,125,S,2A,3413
2017-10-01 08:55:23.059140096,60.1829,-140.7541,474.0,5.0,-84.0,7.3,467.0,4.5,294,S,2A,3413
2019-02-12 20:48:26.059140096,60.1829,-140.7541,602.0,31.0,-40.0,99.0,601.0,30.2,20,S,2A,3413
2020-09-12 08:48:26.559139840,60.1829,-140.7541,590.0,4.0,-92.0,5.4,583.0,4.1,294,S,2A,3413
2018-09-30 20:45:09.059140096,60.1829,-140.7541,464.0,4.0,-76.0,6.5,458.0,4.3,290,S,2A,3413
2018-05-28 20:42:36.559140096,60.1829,-140.7541,470.0,14.0,-70.0,16.5,465.0,13.6,130,S,2B,3413
2018-09-10 20:46:40.559140096,60.1829,-140.7541,485.0,3.0,-76.0,4.4,480.0,2.5,340,S,2B,3413
2019-09-12 03:02:39.059580928,60.1829,-140.7541,445.0,23.0,-128.0,22.2,426.0,22.9,48,S,1B,3413
2018-08-04 08:46:52.059140096,60.1829,-140.7541,494.0,2.0,-80.0,5.6,488.0,2.3,335,S,2A,3413
2017-06-05 20:54:00.059139840,60.1829,-140.7541,608.0,25.0,-75.0,31.3,603.0,24.6,59,S,2A,3413
2018-11-03 15:48:39.761920000,60.1829,-140.7541,308.0,101.0,1.0,75.5,308.0,101.3,11,S,1A,3413
2019-11-17 20:58:25.059140096,60.1829,-140.7541,520.0,7.0,-82.0,8.3,514.0,6.7,289,S,2A,3413
2019-02-07 20:50:20.059140096,60.1829,-140.7541,569.0,19.0,-45.0,55.8,567.0,18.1,40,S,2B,3413
2018-10-28 20:55:37.059140096,60.1829,-140.7541,494.0,2.0,-81.0,2.5,487.0,2.4,370,S,2B,3413
2019-09-03 08:48:27.059140096,60.1829,-140.7541,573.0,3.0,-94.0,9.2,565.0,3.0,455,S,2B,3413
2018-08-26 20:52:40.059140096,60.1829,-140.7541,500.0,3.0,-80.0,5.2,494.0,2.7,430,S,2B,3413
2020-07-24 20:58:23.059140096,60.1829,-140.7541,566.0,9.0,-91.0,20.4,559.0,8.2,180,S,2B,3413
2019-11-22 15:48:45.360014080,60.1829,-140.7541,514.0,33.0,-94.0,23.7,505.0,33.3,59,S,1A,3413
2018-10-31 08:56:06.059140096,60.1829,-140.7541,141.0,155.0,77.0,173.1,118.0,146.2,5,S,2A,3413
2018-07-13 08:51:48.559140096,60.1829,-140.7541,505.0,13.0,-76.0,14.2,499.0,12.5,134,S,2B,3413
2019-09-28 08:48:30.059140096,60.1829,-140.7541,484.0,23.0,-107.0,37.5,472.0,22.3,45,S,2B,3413
2020-12-14 08:58:25.059140096,60.1829,-140.7541,622.0,14.0,-88.0,29.8,616.0,13.0,104,S,2B,3413
2018-06-27 20:42:53.559140096,60.1829,-140.7541,528.0,8.0,-75.0,10.3,523.0,7.5,190,S,2B,3413
2018-08-11 20:43:07.059140096,60.1829,-140.7541,465.0,20.0,-117.0,26.3,450.0,19.0,39,S,2B,3413
2019-08-17 08:58:28.059140096,60.1829,-140.7541,444.0,33.0,-102.0,43.4,433.0,31.8,25,S,2A,3413
2020-07-19 08:48:29.059140352,60.1829,-140.7541,571.0,9.0,-84.0,11.9,565.0,8.6,185,S,2A,3413
2018-09-18 20:58:38.559140096,60.1829,-140.7541,492.0,3.0,-81.0,4.2,485.0,2.5,340,S,2A,3413
2020-10-17 08:48:29.559140096,60.1829,-140.7541,579.0,5.0,-92.0,8.2,572.0,5.4,284,S,2A,3413
2018-05-06 20:52:00.059140096,60.1829,-140.7541,623.0,36.0,-6.0,44.3,623.0,36.3,19,S,2B,3413
2019-08-04 08:48:33.059140096,60.1829,-140.7541,424.0,26.0,-107.0,39.7,410.0,24.7,34,S,2B,3413
2018-09-05 03:02:32.639026944,60.1829,-140.7541,294.0,33.0,-136.0,35.8,261.0,32.3,24,S,1B,3413
2018-10-23 20:57:32.559140096,60.1829,-140.7541,407.0,10.0,-61.0,9.6,402.0,9.6,190,S,2A,3413
2018-03-19 20:44:32.559139840,60.1829,-140.7541,566.0,12.0,-67.0,20.4,562.0,11.4,99,S,2A,3413
2019-08-19 20:58:28.559140096,60.1829,-140.7541,455.0,23.0,-126.0,31.5,438.0,22.6,39,S,2B,3413
2019-06-28 08:58:30.559140096,60.1829,-140.7541,665.0,56.0,-53.0,59.7,663.0,56.0,14,S,2B,3413
2018-07-22 20:48:02.059140096,60.1829,-140.7541,490.0,2.0,-79.0,2.5,484.0,1.8,360,S,2B,3413
2018-12-29 20:51:11.059140096,60.1829,-140.7541,504.0,8.0,-79.0,8.9,498.0,8.0,180,S,2B,3413
2019-10-18 08:48:29.059140352,60.1829,-140.7541,585.0,3.0,-96.0,5.4,577.0,3.0,475,S,2A,3413
2018-12-12 20:57:25.559140352,60.1829,-140.7541,466.0,12.0,-74.0,12.0,460.0,11.5,130,S,2A,3413
2018-12-19 20:45:51.059140096,60.1829,-140.7541,492.0,2.0,-82.0,2.7,485.0,2.2,340,S,2B,3413
2017-06-18 08:56:06.059140096,60.1829,-140.7541,545.0,5.0,-79.0,5.7,539.0,4.6,264,S,2A,3413
2018-04-26 08:45:59.059140096,60.1829,-140.7541,568.0,8.0,-68.0,16.7,564.0,7.6,174,S,2A,3413
2019-08-07 08:58:28.559140096,60.1829,-140.7541,496.0,13.0,-61.0,19.4,492.0,12.5,114,S,2B,3413
2018-06-05 20:51:18.559140352,60.1829,-140.7541,635.0,24.0,-112.0,31.8,625.0,24.0,59,S,2B,3413
2016-12-08 03:02:20.142084096,60.1829,-140.7541,490.0,50.0,-115.0,51.9,476.0,49.9,23,S,1B,3413
2019-03-17 21:08:33.059140096,60.1829,-140.7541,587.0,28.0,-61.0,36.5,584.0,28.1,39,S,2A,3413
2019-01-06 08:54:13.559140096,60.1829,-140.7541,529.0,8.0,-78.0,9.1,523.0,7.7,195,S,2B,3413
2019-02-10 21:04:50.559140096,60.1829,-140.7541,575.0,30.0,-47.0,68.9,573.0,30.0,30,S,2A,3413
2019-11-20 08:58:30.559140096,60.1829,-140.7541,575.0,3.0,-95.0,4.2,567.0,3.0,404,S,2B,3413
2018-08-31 20:44:22.059140096,60.1829,-140.7541,396.0,22.0,-59.0,28.2,392.0,22.0,60,S,2B,3413
2018-05-18 20:41:40.559140096,60.1829,-140.7541,603.0,17.0,-74.0,21.4,598.0,16.7,90,S,2B,3413
2020-05-07 20:48:30.059140096,60.1829,-140.7541,678.0,31.0,-61.0,44.6,675.0,30.9,40,S,2A,3413
2020-10-22 08:48:25.059140352,60.1829,-140.7541,604.0,5.0,-96.0,6.0,596.0,4.6,324,S,2B,3413
2018-08-31 20:52:15.059140352,60.1829,-140.7541,505.0,2.0,-82.0,4.6,498.0,2.4,420,S,2B,3413
2019-11-10 08:58:26.559140096,60.1829,-140.7541,555.0,5.0,-88.0,7.1,548.0,5.3,304,S,2B,3413
2018-06-22 20:41:55.059140096,60.1829,-140.7541,523.0,10.0,-77.0,11.8,517.0,9.7,139,S,2B,3413
2017-12-27 20:51:38.059140096,60.1829,-140.7541,448.0,8.0,-70.0,8.5,443.0,8.3,189,S,2A,3413
2019-10-03 21:04:54.059140096,60.1829,-140.7541,571.0,3.0,-97.0,6.1,563.0,3.0,439,S,2A,3413
2019-07-05 08:50:21.559140096,60.1829,-140.7541,546.0,4.0,-88.0,9.2,539.0,4.3,254,S,2B,3413
2020-05-05 08:48:29.059140352,60.1829,-140.7541,580.0,3.0,-96.0,4.9,572.0,2.7,394,S,2A,3413
2019-07-22 20:48:24.559140096,60.1829,-140.7541,550.0,3.0,-91.0,3.5,542.0,2.9,509,S,2B,3413
2019-05-01 08:56:12.059140096,60.1829,-140.7541,657.0,34.0,-62.0,43.5,654.0,33.7,34,S,2A,3413
2019-02-05 08:48:27.559140096,60.1829,-140.7541,589.0,22.0,-43.0,60.6,588.0,22.1,35,S,2B,3413
2019-03-09 20:48:30.559139840,60.1829,-140.7541,558.0,6.0,-108.0,9.2,547.0,6.3,240,S,2B,3413
2020-11-23 20:48:26.559139840,60.1829,-140.7541,592.0,6.0,-87.0,7.0,586.0,5.6,289,S,2B,3413
2019-03-02 20:57:35.559140096,60.1829,-140.7541,505.0,3.0,-91.0,5.6,497.0,3.2,450,S,2A,3413
2018-10-20 20:46:32.059140096,60.1829,-140.7541,396.0,32.0,-81.0,39.1,388.0,32.1,40,S,2B,3413
2019-08-11 20:48:33.059140096,60.1829,-140.7541,417.0,18.0,-75.0,30.8,410.0,17.1,49,S,2B,3413
2018-12-15 08:57:21.059140096,60.1829,-140.7541,480.0,13.0,-80.0,15.0,473.0,13.4,85,S,2B,3413
2019-11-02 08:48:31.559140096,60.1829,-140.7541,544.0,4.0,-85.0,5.0,537.0,3.6,334,S,2B,3413
2018-03-02 20:52:58.559140096,60.1829,-140.7541,533.0,5.0,-77.0,12.4,527.0,5.2,249,S,2B,3413
2019-07-18 08:58:28.559140096,60.1829,-140.7541,536.0,11.0,-75.0,12.8,531.0,10.9,154,S,2B,3413
2017-12-24 20:46:58.559140096,60.1829,-140.7541,472.0,12.0,-57.0,14.8,469.0,11.6,79,S,2B,3413
2019-04-21 20:58:28.059140096,60.1829,-140.7541,617.0,12.0,-70.0,23.3,613.0,11.3,140,S,2B,3413
2018-03-17 08:44:43.559140096,60.1829,-140.7541,557.0,11.0,-65.0,20.5,553.0,11.2,104,S,2B,3413
2018-10-13 08:53:03.559139840,60.1829,-140.7541,505.0,3.0,-81.0,2.9,499.0,2.6,365,S,2B,3413
2019-11-05 09:05:27.059139840,60.1829,-140.7541,570.0,3.0,-101.0,5.0,561.0,3.2,434,S,2B,3413
2020-08-03 08:48:27.559140096,60.1829,-140.7541,554.0,7.0,-85.0,15.7,548.0,6.3,215,S,2A,3413
2019-10-03 08:48:28.559140096,60.1829,-140.7541,471.0,30.0,-134.0,40.4,452.0,28.6,35,S,2B,3413
2017-11-04 20:43:16.559140096,60.1829,-140.7541,516.0,2.0,-91.0,3.3,508.0,2.3,390,S,2A,3413
2019-09-28 20:58:23.559139840,60.1829,-140.7541,571.0,3.0,-91.0,6.8,564.0,3.2,459,S,2B,3413
2018-01-01 15:48:31.326696704,60.1829,-140.7541,447.0,62.0,-101.0,47.8,435.0,62.6,23,S,1A,3413
2017-11-29 20:45:00.059140096,60.1829,-140.7541,421.0,11.0,-70.0,12.5,415.0,11.0,120,S,2A,3413
2016-11-25 15:47:44.814856960,60.1829,-140.7541,452.0,63.0,-62.0,48.6,448.0,63.3,23,S,1B,3413
2019-01-16 21:04:22.559139840,60.1829,-140.7541,502.0,8.0,-64.0,13.9,498.0,8.2,150,S,2B,3413
2019-10-01 09:02:11.059140096,60.1829,-140.7541,570.0,2.0,-92.0,4.4,563.0,2.4,414,S,2A,3413
2019-08-24 20:58:28.059140096,60.1829,-140.7541,456.0,15.0,-79.0,26.4,449.0,14.1,99,S,2A,3413
2018-04-21 20:51:31.059140096,60.1829,-140.7541,683.0,82.0,-145.0,96.1,667.0,81.6,10,S,2B,3413
2020-02-27 20:48:29.059140352,60.1829,-140.7541,635.0,5.0,-80.0,12.2,630.0,4.8,250,S,2B,3413
2017-08-12 08:53:38.559139840,60.1829,-140.7541,472.0,8.0,-68.0,13.8,467.0,8.3,155,S,2A,3413
2020-11-28 20:48:28.559140096,60.1829,-140.7541,549.0,10.0,-96.0,11.3,541.0,9.9,149,S,2A,3413
2020-08-28 20:58:28.559140096,60.1829,-140.7541,509.0,9.0,-85.0,17.8,502.0,8.6,159,S,2A,3413
2019-08-09 08:48:33.059140096,60.1829,-140.7541,520.0,82.0,-84.0,88.2,513.0,81.9,4,S,2B,3413
2020-10-30 08:58:20.559140096,60.1829,-140.7541,597.0,12.0,-98.0,8.4,589.0,12.1,334,S,2B,3413
2020-05-02 20:48:27.559140096,60.1829,-140.7541,703.0,17.0,-87.0,26.5,697.0,17.2,80,S,2B,3413
2018-09-21 08:54:49.059140096,60.1829,-140.7541,467.0,6.0,-80.0,8.0,460.0,5.5,255,S,2B,3413
2020-09-17 08:48:30.059140096,60.1829,-140.7541,473.0,15.0,-75.0,26.8,467.0,14.8,124,S,2A,3413
2019-01-11 20:57:23.059139840,60.1829,-140.7541,511.0,3.0,-87.0,3.0,504.0,2.9,330,S,2A,3413
2019-11-04 20:48:29.559140096,60.1829,-140.7541,540.0,5.0,-82.0,6.6,534.0,4.9,299,S,2B,3413
2019-04-24 09:02:17.059140096,60.1829,-140.7541,649.0,18.0,-85.0,25.7,644.0,17.6,94,S,2A,3413
2019-07-03 08:57:06.559140096,60.1829,-140.7541,539.0,3.0,-86.0,4.3,532.0,3.5,495,S,2A,3413
2018-08-19 20:53:18.059140096,60.1829,-140.7541,443.0,23.0,-82.0,30.4,435.0,22.9,39,S,2A,3413
2017-10-20 20:44:50.559140096,60.1829,-140.7541,342.0,25.0,-74.0,36.0,334.0,24.5,40,S,2A,3413
2019-08-06 20:48:31.059140096,60.1829,-140.7541,478.0,22.0,-113.0,30.0,464.0,21.0,29,S,2A,3413
2020-02-10 08:48:30.559139840,60.1829,-140.7541,624.0,6.0,-75.0,11.5,619.0,5.8,215,S,2B,3413
2019-08-14 08:48:33.059140096,60.1829,-140.7541,481.0,8.0,-39.0,13.0,479.0,7.6,174,S,2B,3413
2020-09-07 20:58:22.559140096,60.1829,-140.7541,589.0,4.0,-94.0,5.6,581.0,3.6,300,S,2A,3413
2018-10-05 03:02:33.477715968,60.1829,-140.7541,375.0,32.0,-76.0,29.7,367.0,32.2,36,S,1B,3413
2018-12-09 15:48:38.732970240,60.1829,-140.7541,320.0,121.0,26.0,95.1,319.0,121.4,11,S,1A,3413
2019-11-30 08:58:24.559140096,60.1829,-140.7541,547.0,5.0,-88.0,6.0,540.0,4.9,314,S,2A,3413
2019-05-14 09:02:09.059140096,60.1829,-140.7541,609.0,22.0,-54.0,30.0,607.0,21.8,74,S,2A,3413
2020-01-09 15:48:43.900269056,60.1829,-140.7541,631.0,98.0,-255.0,75.6,577.0,101.4,11,S,1A,3413
2018-12-07 20:58:10.559140096,60.1829,-140.7541,442.0,9.0,-66.0,9.4,437.0,9.4,180,S,2A,3413
2019-10-28 08:53:08.059140096,60.1829,-140.7541,577.0,3.0,-90.0,4.2,570.0,3.1,424,S,2B,3413
2019-03-22 08:58:00.559140352,60.1829,-140.7541,627.0,21.0,-67.0,31.6,624.0,20.8,45,S,2B,3413
2018-06-30 08:47:23.559140096,60.1829,-140.7541,488.0,2.0,-83.0,4.5,481.0,2.4,475,S,2B,3413
2018-11-05 08:55:00.059140096,60.1829,-140.7541,537.0,4.0,-86.0,5.2,530.0,3.9,455,S,2A,3413
2020-03-08 20:48:32.059140096,60.1829,-140.7541,554.0,3.0,-103.0,5.7,544.0,2.6,509,S,2B,3413
2020-09-15 08:58:21.059140096,60.1829,-140.7541,589.0,4.0,-93.0,7.0,582.0,4.4,285,S,2B,3413
2020-08-18 08:48:23.559140096,60.1829,-140.7541,610.0,2.0,-96.0,4.3,602.0,1.9,395,S,2B,3413
2020-05-12 20:48:27.559140096,60.1829,-140.7541,690.0,15.0,-87.0,23.1,685.0,15.0,100,S,2B,3413
2018-09-26 08:58:11.059140096,60.1829,-140.7541,485.0,3.0,-81.0,5.8,478.0,3.4,325,S,2B,3413
2020-06-27 08:58:24.059140096,60.1829,-140.7541,618.0,10.0,-94.0,12.2,611.0,10.4,155,S,2A,3413
2020-05-27 20:48:28.059140096,60.1829,-140.7541,627.0,29.0,-73.0,42.4,623.0,29.2,30,S,2B,3413
2019-10-13 08:48:28.559140096,60.1829,-140.7541,465.0,23.0,-141.0,33.1,443.0,21.4,55,S,2B,3413
2017-11-12 20:51:32.059139840,60.1829,-140.7541,401.0,7.0,-76.0,10.0,394.0,7.1,259,S,2A,3413
2018-10-06 08:53:14.559140096,60.1829,-140.7541,424.0,29.0,-113.0,35.7,409.0,28.3,45,S,2B,3413
2019-01-04 08:57:24.559140096,60.1829,-140.7541,496.0,4.0,-85.0,4.0,489.0,3.7,315,S,2A,3413
2019-09-30 03:02:39.854842880,60.1829,-140.7541,416.0,73.0,3.0,75.1,416.0,72.5,12,S,1B,3413
2018-06-15 08:41:34.559140096,60.1829,-140.7541,545.0,10.0,-74.0,10.7,540.0,9.5,154,S,2A,3413
2019-01-20 15:48:37.227914752,60.1829,-140.7541,541.0,63.0,-75.0,48.0,536.0,63.1,23,S,1A,3413
2019-04-24 08:58:26.059140096,60.1829,-140.7541,615.0,12.0,-70.0,23.0,611.0,11.8,135,S,2A,3413
2018-06-28 08:52:16.559140096,60.1829,-140.7541,520.0,8.0,-73.0,11.4,514.0,7.5,195,S,2A,3413
2020-02-02 20:48:27.059140096,60.1829,-140.7541,636.0,7.0,-83.0,15.0,631.0,6.5,199,S,2B,3413
2019-09-06 08:58:21.059140096,60.1829,-140.7541,565.0,3.0,-92.0,6.5,557.0,2.6,405,S,2A,3413
2018-09-13 08:45:08.559140096,60.1829,-140.7541,452.0,5.0,-77.0,7.9,445.0,4.6,255,S,2A,3413
2021-03-01 08:48:25.559140096,60.1829,-140.7541,722.0,20.0,-59.0,50.5,720.0,19.2,64,S,2B,3413
2019-10-13 02:55:12.298171904,60.1829,-140.7541,397.0,31.0,-11.0,32.3,397.0,31.2,36,S,1A,3413
2020-07-19 08:48:26.559139840,60.1829,-140.7541,610.0,3.0,-101.0,6.0,601.0,2.9,544,S,2A,3413
2019-02-10 20:55:48.559140096,60.1829,-140.7541,563.0,5.0,-90.0,7.2,556.0,4.7,260,S,2B,3413
2019-06-22 20:48:27.059140096,60.1829,-140.7541,543.0,3.0,-82.0,4.3,537.0,3.4,280,S,2A,3413
2020-04-22 20:48:29.559140096,60.1829,-140.7541,596.0,3.0,-93.0,3.0,589.0,2.8,360,S,2B,3413
2019-11-12 08:48:34.059140096,60.1829,-140.7541,558.0,3.0,-92.0,3.2,551.0,2.5,394,S,2B,3413
2019-02-05 20:58:24.059140096,60.1829,-140.7541,527.0,55.0,53.0,87.8,524.0,54.8,10,S,2B,3413
2019-04-26 20:58:24.559140096,60.1829,-140.7541,622.0,12.0,-66.0,20.6,619.0,11.6,140,S,2A,3413
2019-04-11 20:58:28.059140096,60.1829,-140.7541,623.0,14.0,-75.0,28.6,618.0,13.9,140,S,2B,3413
2017-04-01 20:54:06.559140352,60.1829,-140.7541,603.0,11.0,-67.0,18.0,599.0,11.2,109,S,2A,3413
2018-06-22 20:47:40.059140096,60.1829,-140.7541,484.0,2.0,-79.0,2.8,478.0,2.4,450,S,2A,3413
2018-08-26 20:44:20.559140096,60.1829,-140.7541,478.0,4.0,-83.0,12.4,471.0,3.9,290,S,2B,3413
2019-12-16 15:48:44.979705088,60.1829,-140.7541,691.0,102.0,-270.0,78.6,636.0,105.4,11,S,1A,3413
2018-10-10 20:45:22.059140096,60.1829,-140.7541,369.0,24.0,-59.0,30.5,364.0,24.1,60,S,2B,3413
2017-10-26 08:53:21.559140096,60.1829,-140.7541,479.0,3.0,-79.0,3.4,472.0,2.8,344,S,2A,3413
2020-02-12 20:48:33.059140096,60.1829,-140.7541,552.0,4.0,-102.0,4.4,543.0,3.5,499,S,2B,3413
2019-01-16 20:55:48.059140096,60.1829,-140.7541,534.0,6.0,-88.0,7.7,526.0,6.1,210,S,2B,3413
2018-03-14 20:45:31.059140096,60.1829,-140.7541,526.0,5.0,-74.0,11.2,521.0,4.8,259,S,2B,3413
2019-01-21 03:02:31.228211968,60.1829,-140.7541,469.0,87.0,-80.0,96.8,462.0,86.7,11,S,1B,3413
